timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,status,error_code,severity,error_count,is_anomaly,ewma_latency,expected_base_latency,latency_deviation,ewma_latency_deviation_for_alert,ewma_alert,logdate,cusum,cusum_alert,combined_alert,persistence_score,incident_probability,priority,anomaly_score,ml_anomaly
2026-01-01 05:06:30,4,2,4,147,59.05,57.21,4,3,2,1,0,0,121.4,150,3,8.39,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:07:00,3,1,2,88,54.1,55.88,4,3,2,1,0,0,111.38,70,18,11.28,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:07:30,4,5,2,170,58.44,59.22,5,3,2,1,0,0,128.97,150,20,13.89,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:08:00,5,3,0,123,52.75,62.54,6,3,2,1,0,0,127.18,120,3,10.62,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:08:30,4,6,4,151,52.24,67.03,8,3,2,1,0,0,134.32,150,1,7.74,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:09:00,4,2,1,152,64.79,68.41,3,3,2,1,0,0,139.63,150,2,6.02,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 05:09:30,4,6,3,191,59.71,65.33,5,3,2,1,0,0,155.04,150,41,16.51,False,0,17.31,False,False,0,0.18,1,1,0
2026-01-01 05:10:00,5,4,3,114,53.62,62.67,4,3,2,1,0,0,142.73,120,6,13.36,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:10:30,1,0,0,180,47.43,76.26,1,3,2,1,0,0,153.91,200,20,15.35,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:11:00,4,2,3,133,48.45,65.05,3,3,2,1,0,0,147.64,150,17,15.85,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:11:30,4,6,1,163,52.63,56.31,2,3,2,1,0,0,152.25,150,13,14.99,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:12:00,3,5,1,71,45.93,55.17,0,3,2,1,0,0,127.87,70,1,10.79,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:12:30,3,2,3,89,54.88,59.95,4,3,2,1,0,0,116.21,70,19,13.26,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:13:00,3,2,4,62,48.13,48.68,4,3,2,1,0,0,99.95,70,8,11.68,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:13:30,4,2,3,170,45.25,66.44,8,3,2,1,0,0,120.96,150,20,14.18,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:14:00,4,6,4,168,64.7,74.84,9,3,2,1,0,0,135.07,150,18,15.32,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 05:14:30,3,2,4,75,57.74,42.63,5,3,2,1,0,0,117.05,70,5,12.23,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:15:00,2,6,3,121,43.36,67.44,4,3,2,1,0,0,118.24,130,9,11.26,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 05:15:30,4,6,4,148,69.74,56.91,4,3,2,1,0,0,127.17,150,2,8.48,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 05:16:00,1,5,2,214,51.33,72.81,2,3,2,1,0,0,153.22,200,14,10.14,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:16:30,6,5,4,115,46.92,44.63,4,3,2,1,0,0,141.75,100,15,11.6,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:17:00,4,2,1,139,54.96,64.82,4,3,2,1,0,0,140.93,150,11,11.42,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:17:30,0,1,3,82,70.61,63.3,5,3,2,1,0,0,123.25,80,2,8.59,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 05:18:00,4,2,4,153,57.78,61.14,3,3,2,1,0,0,132.17,150,3,6.91,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:18:30,6,2,3,83,52.68,55.64,1,3,2,1,0,0,117.42,100,17,9.94,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:19:00,2,4,1,146,58.09,72.87,6,3,2,1,0,0,126.0,130,16,11.76,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:19:30,2,4,0,134,66.14,52.55,6,3,2,1,0,0,128.4,130,4,9.43,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 05:20:00,5,3,1,128,55.06,41.76,3,3,2,1,0,0,128.28,120,8,9.0,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:20:30,0,1,2,98,58.51,70.68,1,3,2,1,0,0,119.19,80,18,11.7,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:21:00,4,6,1,104,61.7,57.16,0,3,2,1,0,0,114.64,150,46,21.99,False,0,22.31,False,False,0,0.19,1,1,0
2026-01-01 05:21:30,6,5,1,129,42.56,66.23,5,3,2,1,0,0,118.95,100,29,24.09,False,0,27.62,False,False,0,0.13,1,1,0
2026-01-01 05:22:00,5,4,1,151,54.36,54.59,4,3,2,1,0,0,128.56,120,31,26.17,False,0,34.93,False,False,0,0.16,1,1,0
2026-01-01 05:22:30,5,4,4,108,56.64,55.7,7,3,2,1,0,0,122.39,120,12,21.92,False,0,23.24,False,False,0,0.17,1,1,0
2026-01-01 05:23:00,4,6,0,115,37.72,46.97,4,3,2,1,0,0,120.18,150,35,25.84,False,0,34.55,False,False,0,0.11,1,1,0
2026-01-01 05:23:30,2,3,2,108,59.08,38.46,8,3,2,1,0,0,116.52,130,22,24.69,False,0,32.86,False,False,0,0.18,1,1,0
2026-01-01 05:24:00,2,4,0,127,56.6,66.58,7,3,2,1,0,0,119.67,130,3,18.18,False,0,12.17,False,False,0,0.17,1,1,0
2026-01-01 05:24:30,6,2,3,73,47.64,56.2,6,3,2,1,0,0,105.67,100,27,20.83,False,0,15.48,False,False,0,0.14,1,1,0
2026-01-01 05:25:00,6,4,3,94,51.07,74.03,2,3,2,1,0,0,102.17,100,6,16.38,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:25:30,4,6,2,182,56.38,57.86,5,3,2,1,0,0,126.12,150,32,21.07,False,0,8.31,False,False,0,0.17,1,1,0
2026-01-01 05:26:00,0,0,3,66,70.14,60.91,1,3,2,1,0,0,108.08,80,14,18.95,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 05:26:30,6,2,2,106,67.3,75.94,4,3,2,1,0,0,107.46,100,6,15.06,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 05:27:00,2,4,3,128,78.7,58.62,5,3,2,1,0,0,113.62,130,2,11.14,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 05:27:30,2,3,1,118,58.15,62.07,3,3,2,1,0,0,114.93,130,12,11.4,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:28:00,0,0,1,92,42.01,51.86,7,3,2,1,0,0,108.05,80,12,11.58,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 05:28:30,3,5,2,64,47.44,57.84,3,3,2,1,0,0,94.84,70,6,9.91,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:29:00,4,2,3,111,48.09,62.48,3,3,2,1,0,0,99.69,150,39,18.63,False,0,15.31,False,False,0,0.14,1,1,0
2026-01-01 05:29:30,0,0,3,91,50.86,57.66,8,3,2,1,0,0,97.08,80,11,16.34,False,0,2.62,False,False,0,0.15,1,1,0
2026-01-01 05:30:00,6,4,4,84,55.74,66.48,4,3,2,1,0,0,93.16,100,16,16.24,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:30:30,2,3,2,144,51.52,63.04,3,3,2,1,0,0,108.41,130,14,15.57,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:31:00,5,4,3,120,56.97,61.37,8,3,2,1,0,0,111.89,120,0,10.9,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:31:30,3,1,3,41,52.14,50.45,5,3,2,1,0,0,90.62,70,29,16.33,False,0,5.31,False,False,0,0.16,1,1,0
2026-01-01 05:32:00,4,5,1,128,43.0,63.4,6,3,2,1,0,0,101.83,150,22,18.03,False,0,3.62,False,False,0,0.13,1,1,0
2026-01-01 05:32:30,1,0,4,201,51.83,49.27,3,3,2,1,0,0,131.58,200,1,12.92,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:33:00,1,2,3,235,56.72,46.63,4,3,2,1,0,0,162.61,200,35,19.54,False,0,11.31,False,False,0,0.17,1,1,0
2026-01-01 05:33:30,2,3,2,130,54.93,60.5,3,3,2,1,0,0,152.83,130,0,13.68,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:34:00,3,2,1,61,51.5,57.09,7,3,2,1,0,0,125.28,70,9,12.28,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:34:30,5,4,2,107,49.44,55.29,3,3,2,1,0,0,119.79,120,13,12.49,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:35:00,4,6,1,169,60.75,61.07,7,3,2,1,0,0,134.56,150,19,14.45,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:35:30,0,0,4,90,51.05,60.14,6,3,2,1,0,0,121.19,80,10,13.11,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:36:00,6,5,0,69,59.72,71.73,3,3,2,1,0,0,105.53,100,31,18.48,False,0,7.31,False,False,0,0.18,1,1,0
2026-01-01 05:36:30,1,2,1,212,50.24,67.51,4,3,2,1,0,0,137.47,200,12,16.53,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:37:00,1,5,3,221,51.48,57.25,5,3,2,1,0,0,162.53,200,21,17.87,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:37:30,6,4,2,130,50.0,48.83,6,3,2,1,0,0,152.77,100,30,21.51,False,0,6.31,False,False,0,0.15,1,1,0
2026-01-01 05:38:00,0,0,3,63,47.4,64.0,4,3,2,1,0,0,125.84,80,17,20.16,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:38:30,0,1,4,92,54.98,65.72,4,3,2,1,0,0,115.69,80,12,17.71,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:39:00,4,5,3,153,55.18,57.7,4,3,2,1,0,0,126.88,150,3,13.3,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:39:30,2,4,1,179,67.06,75.33,8,3,2,1,0,0,142.52,130,49,24.01,False,0,25.31,False,False,0,0.2,1,1,0
2026-01-01 05:40:00,5,4,1,90,49.86,61.83,3,3,2,1,0,0,126.76,120,30,25.81,False,0,31.62,False,False,0,0.15,1,1,0
2026-01-01 05:40:30,0,1,1,85,61.65,73.3,0,3,2,1,0,0,114.23,80,5,19.56,False,0,12.93,False,False,0,0.19,1,1,0
2026-01-01 05:41:00,4,2,4,141,46.75,59.33,3,3,2,1,0,0,122.26,150,9,16.39,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:41:30,6,4,2,112,62.1,56.23,2,3,2,1,0,0,119.18,100,12,15.08,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 05:42:00,0,0,0,78,58.48,53.34,2,3,2,1,0,0,106.83,80,2,11.15,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:42:30,3,1,0,70,60.87,86.4,4,3,2,1,0,0,95.78,70,0,7.81,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:43:00,6,2,3,116,65.86,71.84,5,3,2,1,0,0,101.85,100,16,10.27,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 05:43:30,1,2,1,192,50.97,69.97,1,3,2,1,0,0,128.89,200,8,9.59,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:44:00,4,5,0,169,50.78,45.6,5,3,2,1,0,0,140.92,150,19,12.41,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:44:30,5,4,1,140,62.69,70.8,3,3,2,1,0,0,140.65,120,20,14.69,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 05:45:00,1,2,2,227,64.59,57.87,10,3,2,1,0,0,166.55,200,27,18.38,False,0,3.31,False,False,0,0.19,1,1,0
2026-01-01 05:45:30,6,5,0,107,57.74,54.36,6,3,2,1,0,0,148.69,100,7,14.97,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:46:00,3,2,2,56,59.92,66.73,7,3,2,1,0,0,120.88,70,14,14.68,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:46:30,1,0,1,189,45.49,62.05,4,3,2,1,0,0,141.32,200,11,13.57,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 05:47:00,4,2,3,141,53.5,77.64,5,3,2,1,0,0,141.22,150,9,12.2,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:47:30,1,2,2,232,48.63,43.83,5,3,2,1,0,0,168.46,200,32,18.14,False,0,8.31,False,False,0,0.15,1,1,0
2026-01-01 05:48:00,2,6,0,159,52.97,47.3,3,3,2,1,0,0,165.62,130,29,21.4,False,0,13.62,False,False,0,0.16,1,1,0
2026-01-01 05:48:30,5,4,0,116,53.59,47.81,4,3,2,1,0,0,150.73,120,4,16.18,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:49:00,5,4,0,131,55.72,51.18,3,3,2,1,0,0,144.81,120,11,14.63,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:49:30,0,1,2,57,50.89,77.61,9,3,2,1,0,0,118.47,80,23,17.14,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:50:00,5,3,2,122,50.15,74.61,9,3,2,1,0,0,119.53,120,2,12.6,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:50:30,1,5,3,221,49.31,45.01,4,3,2,1,0,0,149.97,200,21,15.12,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 05:51:00,2,6,1,105,51.91,77.58,4,3,2,1,0,0,136.48,130,25,18.08,False,0,1.31,False,False,0,0.16,1,1,0
2026-01-01 05:51:30,2,4,0,134,43.33,57.26,3,3,2,1,0,0,135.74,130,4,13.86,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 05:52:00,4,5,1,158,61.44,59.54,2,3,2,1,0,0,142.41,150,8,12.1,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:52:30,1,2,0,199,60.69,79.46,6,3,2,1,0,0,159.39,200,1,8.77,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:53:00,0,1,4,105,62.89,67.4,5,3,2,1,0,0,143.07,80,25,13.64,False,0,1.31,False,False,0,0.19,1,1,0
2026-01-01 05:53:30,0,1,1,103,53.78,66.79,6,3,2,1,0,0,131.05,80,23,16.45,False,0,0.62,False,False,0,0.16,1,1,0
2026-01-01 05:54:00,6,5,3,88,58.48,62.94,3,3,2,1,0,0,118.14,100,12,15.11,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:54:30,2,4,3,129,51.91,51.41,5,3,2,1,0,0,121.4,130,1,10.88,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:55:00,5,4,2,149,66.6,63.67,7,3,2,1,0,0,129.68,120,29,16.32,False,0,5.31,False,False,0,0.2,1,1,0
2026-01-01 05:55:30,1,0,3,193,55.03,66.49,4,3,2,1,0,0,148.67,200,7,13.52,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 05:56:00,2,3,4,128,40.9,74.12,4,3,2,1,0,0,142.47,130,2,10.06,False,0,0.0,False,False,0,0.12,1,1,0
2026-01-01 05:56:30,1,5,3,202,61.01,56.66,6,3,2,1,0,0,160.33,200,2,7.65,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:57:00,1,0,2,192,66.52,54.8,6,3,2,1,0,0,169.83,200,8,7.75,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 05:57:30,1,2,0,169,48.52,47.24,7,3,2,1,0,0,169.58,200,31,14.73,False,0,7.31,False,False,0,0.15,1,1,0
2026-01-01 05:58:00,4,2,1,165,53.66,69.12,1,3,2,1,0,0,168.21,150,15,14.81,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 05:58:30,3,5,2,74,68.93,55.03,4,3,2,1,0,0,139.95,70,4,11.57,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 05:59:00,2,6,3,133,59.55,67.45,6,3,2,1,0,0,137.86,130,3,9.0,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 05:59:30,5,3,0,150,59.89,59.04,3,3,2,1,0,0,141.5,120,30,15.3,False,0,6.31,False,False,0,0.18,1,1,0
2026-01-01 06:00:00,4,6,3,170,59.56,55.17,8,3,2,1,0,0,150.05,150,20,16.71,False,0,2.62,False,False,0,0.18,1,1,0
2026-01-01 06:00:30,1,2,1,190,63.05,51.75,3,3,2,1,0,0,162.04,200,10,14.7,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:01:00,4,2,2,133,63.43,63.78,2,3,2,1,0,0,153.33,150,17,15.39,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:01:30,0,1,4,34,59.75,54.79,1,3,2,1,0,0,117.53,80,46,24.57,False,0,22.31,False,False,0,0.18,1,1,0
2026-01-01 06:02:00,0,1,2,41,56.54,69.01,5,3,2,1,0,0,94.57,80,39,28.9,False,0,37.62,False,False,0,0.17,1,1,0
2026-01-01 06:02:30,6,2,0,120,42.51,68.54,5,3,2,1,0,0,102.2,100,20,26.23,False,0,33.93,False,False,0,0.13,1,1,0
2026-01-01 06:03:00,0,0,4,66,51.87,57.7,5,3,2,1,0,0,91.34,80,14,22.56,False,0,24.24,False,False,0,0.16,1,1,0
2026-01-01 06:03:30,2,6,0,130,54.91,61.91,4,3,2,1,0,0,102.94,130,0,15.79,False,0,0.55,False,False,0,0.16,1,1,0
2026-01-01 06:04:00,4,6,4,165,53.7,57.32,0,3,2,1,0,0,121.56,150,15,15.55,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:04:30,1,5,1,181,67.79,89.96,2,3,2,1,0,0,139.39,200,19,16.59,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 06:05:00,2,4,2,132,58.42,62.61,6,3,2,1,0,0,137.17,130,2,12.21,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:05:30,2,4,2,144,62.31,64.17,5,3,2,1,0,0,139.22,130,14,12.75,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:06:00,4,2,4,159,48.96,30.67,9,3,2,1,0,0,145.15,150,9,11.62,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:06:30,3,1,0,82,55.4,58.99,2,3,2,1,0,0,126.21,70,12,11.74,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 06:07:00,2,6,1,142,57.33,48.81,4,3,2,1,0,0,130.95,130,12,11.82,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 06:07:30,0,0,0,82,54.34,81.78,7,3,2,1,0,0,116.26,80,2,8.87,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:08:00,0,1,0,67,43.88,75.2,6,3,2,1,0,0,101.48,80,13,10.11,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 06:08:30,4,2,0,151,47.2,51.36,3,3,2,1,0,0,116.34,150,1,7.38,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 06:09:00,5,4,3,103,67.57,76.51,5,3,2,1,0,0,112.34,120,17,10.26,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 06:09:30,2,6,0,164,53.54,65.04,4,3,2,1,0,0,127.84,130,34,17.38,False,0,10.31,False,False,0,0.16,1,1,0
2026-01-01 06:10:00,6,2,3,98,59.85,58.84,4,3,2,1,0,0,118.89,100,2,12.77,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:10:30,3,2,1,76,49.12,65.62,8,3,2,1,0,0,106.02,70,6,10.74,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:11:00,2,6,3,136,50.94,76.58,7,3,2,1,0,0,115.01,130,6,9.32,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:11:30,1,5,3,174,49.14,70.49,3,3,2,1,0,0,132.71,200,26,14.32,False,0,2.31,False,False,0,0.15,1,1,0
2026-01-01 06:12:00,6,5,0,75,71.61,55.64,3,3,2,1,0,0,115.4,100,25,17.53,False,0,3.62,False,False,0,0.22,1,1,0
2026-01-01 06:12:30,0,1,1,121,52.82,62.81,6,3,2,1,0,0,117.08,80,41,24.57,False,0,20.93,False,False,0,0.16,1,1,0
2026-01-01 06:13:00,2,6,0,97,46.85,66.22,5,3,2,1,0,0,111.05,130,33,27.1,False,0,30.24,False,False,0,0.14,1,1,0
2026-01-01 06:13:30,3,2,4,90,46.04,60.62,5,3,2,1,0,0,104.74,70,20,24.97,False,0,26.55,False,False,0,0.14,1,1,0
2026-01-01 06:14:00,5,3,2,158,47.6,57.89,8,3,2,1,0,0,120.72,120,38,28.88,False,0,40.86,False,False,0,0.14,1,1,0
2026-01-01 06:14:30,4,6,0,135,35.23,76.92,6,3,2,1,0,0,125.0,150,15,24.71,False,0,32.17,False,False,0,0.11,1,1,0
2026-01-01 06:15:00,5,4,0,116,56.22,58.43,7,3,2,1,0,0,122.3,120,4,18.5,False,0,12.48,False,False,0,0.17,1,1,0
2026-01-01 06:15:30,4,2,3,176,40.55,59.97,4,3,2,1,0,0,138.41,150,26,20.75,False,0,14.79,False,False,0,0.12,1,1,0
2026-01-01 06:16:00,4,6,0,132,60.48,58.81,6,3,2,1,0,0,136.49,150,18,19.93,False,0,9.1,False,False,0,0.18,1,1,0
2026-01-01 06:16:30,6,2,1,108,52.83,72.46,6,3,2,1,0,0,127.94,100,8,16.35,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:17:00,4,2,3,169,65.98,51.11,6,3,2,1,0,0,140.26,150,19,17.14,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 06:17:30,5,3,4,130,50.11,72.97,7,3,2,1,0,0,137.18,120,10,15.0,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:18:00,3,2,2,68,46.7,62.83,3,3,2,1,0,0,116.43,70,2,11.1,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 06:18:30,0,0,0,50,51.46,52.62,5,3,2,1,0,0,96.5,80,30,16.77,False,0,6.31,False,False,0,0.15,1,1,0
2026-01-01 06:19:00,5,3,3,103,69.79,51.68,5,3,2,1,0,0,98.45,120,17,16.84,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 06:19:30,2,6,4,119,63.0,78.02,5,3,2,1,0,0,104.61,130,11,15.09,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:20:00,4,2,3,135,69.63,72.71,4,3,2,1,0,0,113.73,150,15,15.06,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 06:20:30,4,5,1,161,58.79,66.53,2,3,2,1,0,0,127.91,150,11,13.84,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:21:00,1,5,3,195,38.67,53.16,5,3,2,1,0,0,148.04,200,5,11.19,False,0,0.0,False,False,0,0.12,1,1,0
2026-01-01 06:21:30,6,5,0,102,57.72,45.74,6,3,2,1,0,0,134.23,100,2,8.43,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 06:22:00,3,5,3,97,58.32,44.3,4,3,2,1,0,0,123.06,70,27,14.0,False,0,3.31,False,False,0,0.18,1,1,0
2026-01-01 06:22:30,5,3,3,98,55.35,53.64,6,3,2,1,0,0,115.54,120,22,16.4,False,0,1.62,False,False,0,0.17,1,1,0
2026-01-01 06:23:00,0,1,3,76,54.65,74.0,1,3,2,1,0,0,103.68,80,4,12.68,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:23:30,1,2,4,203,46.38,73.05,1,3,2,1,0,0,133.48,200,3,9.78,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 06:24:00,3,1,2,113,61.86,61.5,5,3,2,1,0,0,127.33,70,43,19.74,False,0,19.31,False,False,0,0.19,1,1,0
2026-01-01 06:24:30,3,2,0,36,45.4,64.22,3,3,2,1,0,0,99.93,70,34,24.02,False,0,29.62,False,False,0,0.14,1,1,0
2026-01-01 06:25:00,1,5,0,206,64.85,58.63,3,3,2,1,0,0,131.75,200,6,18.61,False,0,11.93,False,False,0,0.19,1,1,0
2026-01-01 06:25:30,6,5,3,98,68.53,49.26,5,3,2,1,0,0,121.63,100,2,13.63,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 06:26:00,3,5,0,68,49.92,61.23,9,3,2,1,0,0,105.54,70,2,10.14,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:26:30,4,2,0,153,58.85,66.17,6,3,2,1,0,0,119.78,150,3,8.0,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:27:00,1,2,3,159,48.77,76.71,1,3,2,1,0,0,131.54,200,41,17.9,False,0,17.31,False,False,0,0.15,1,1,0
2026-01-01 06:27:30,1,2,4,192,57.86,55.68,6,3,2,1,0,0,149.68,200,8,14.93,False,0,1.62,False,False,0,0.17,1,1,0
2026-01-01 06:28:00,0,0,0,65,62.78,67.52,6,3,2,1,0,0,124.28,80,15,14.95,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:28:30,0,1,4,99,53.31,48.3,2,3,2,1,0,0,116.69,80,19,16.17,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:29:00,2,4,0,117,60.54,68.85,2,3,2,1,0,0,116.79,130,13,15.22,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:29:30,6,5,4,108,47.37,59.03,1,3,2,1,0,0,114.15,100,8,13.05,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 06:30:00,2,6,4,116,61.59,44.26,3,3,2,1,0,0,114.7,130,14,13.34,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 06:30:30,4,2,0,172,49.78,67.19,7,3,2,1,0,0,131.89,150,22,15.94,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:31:00,1,0,3,189,50.11,46.08,7,3,2,1,0,0,149.03,200,11,14.45,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 06:31:30,2,4,3,120,68.19,65.68,4,3,2,1,0,0,140.32,130,10,13.12,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 06:32:00,1,0,4,174,47.48,43.22,7,3,2,1,0,0,150.42,200,26,16.98,False,0,2.31,False,False,0,0.14,1,1,0
2026-01-01 06:32:30,4,5,2,152,53.81,60.59,4,3,2,1,0,0,150.9,150,2,12.49,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 06:33:00,5,4,3,122,59.6,46.39,5,3,2,1,0,0,142.23,120,2,9.34,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:33:30,1,5,4,231,46.64,50.61,5,3,2,1,0,0,168.86,200,31,15.84,False,0,7.31,False,False,0,0.14,1,1,0
2026-01-01 06:34:00,0,1,0,84,60.3,52.74,2,3,2,1,0,0,143.4,80,4,12.29,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:34:30,1,0,2,181,40.11,68.89,5,3,2,1,0,0,154.68,200,19,14.3,False,0,0.0,False,False,0,0.12,1,1,0
2026-01-01 06:35:00,3,1,0,56,59.75,55.09,1,3,2,1,0,0,125.08,70,14,14.21,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 06:35:30,5,4,3,127,54.46,64.83,3,3,2,1,0,0,125.65,120,7,12.05,False,0,0.0,False,False,0,0.16,1,1,0
