timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,status,error_code,severity,error_count,is_anomaly,ewma_latency,expected_base_latency,latency_deviation,ewma_latency_deviation_for_alert,ewma_alert,logdate,cusum,cusum_alert,combined_alert,persistence_score,incident_probability,priority
2026-01-02 03:44:00,auth-service,/kyc,UAE,59,51.23,45.41,4,success,,low,0,0,91.15,80,21,16.38,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 03:44:30,auth-service,/login,Singapore,68,48.19,50.87,5,success,,low,0,0,84.2,80,12,15.07,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 03:45:00,investment-engine,/withdrawal,Singapore,112,64.2,65.38,6,success,,low,0,0,92.54,130,18,15.95,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 03:45:30,auth-service,/kyc,Germany,74,56.57,54.84,7,success,,low,0,0,86.98,80,6,12.96,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 03:46:00,fraud-detection,/payment,India,201,56.7,57.62,6,success,,low,0,0,121.19,200,1,9.37,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 03:46:30,portfolio-service,/portfolio,Singapore,127,38.98,54.64,4,success,,low,0,0,122.93,120,7,8.66,False,2026-01-02,0.0,False,False,0,0.13,Low
2026-01-02 03:47:00,notification-service,/transfer,UAE,40,52.83,78.46,6,success,,low,0,0,98.05,70,30,15.06,False,2026-01-02,6.32,False,False,0,0.18,Low
2026-01-02 03:47:30,trading-engine,/transfer,USA,130,42.17,45.38,6,success,,low,0,0,107.64,100,30,19.54,False,2026-01-02,12.64,False,False,0,0.15,Low
2026-01-02 03:48:00,fraud-detection,/kyc,USA,219,51.65,61.84,5,success,,low,0,0,141.05,200,19,19.38,False,2026-01-02,7.96,False,False,0,0.18,Low
2026-01-02 03:48:30,trading-engine,/trade,UAE,94,62.26,68.29,5,success,,low,0,0,126.93,100,6,15.37,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 03:49:00,auth-service,/login,India,85,55.54,58.16,3,success,,low,0,0,114.35,80,5,12.26,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 03:49:30,auth-service,/kyc,USA,77,56.04,63.99,3,success,,low,0,0,103.15,80,3,9.48,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 03:50:00,notification-service,/transfer,UAE,77,50.2,58.75,2,success,,low,0,0,95.3,70,7,8.74,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 03:50:30,payment-api,/payment,USA,150,51.09,38.35,5,success,,low,0,0,111.71,150,0,6.12,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 03:51:00,notification-service,/payment,Singapore,89,51.84,60.41,7,success,,low,0,0,104.9,70,19,9.98,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 03:51:30,portfolio-service,/trade,Singapore,114,61.72,67.21,6,success,,low,0,0,107.63,120,6,8.79,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 03:52:00,payment-api,/transfer,Singapore,127,57.23,51.37,7,success,,low,0,0,113.44,150,23,13.05,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 03:52:30,investment-engine,/withdrawal,India,125,48.13,64.01,4,success,,low,0,0,116.91,130,5,10.64,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 03:53:00,notification-service,/payment,USA,84,57.4,52.84,4,success,,low,0,0,107.04,70,14,11.64,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 03:53:30,portfolio-service,/trade,Germany,125,68.64,59.22,3,success,,low,0,0,112.42,120,5,9.65,False,2026-01-02,0.0,False,False,0,0.24,Low
2026-01-02 03:54:00,portfolio-service,/portfolio,India,154,54.95,50.06,1,success,,low,0,0,124.9,120,34,16.96,False,2026-01-02,10.32,False,False,0,0.19,Low
2026-01-02 03:54:30,portfolio-service,/trade,Germany,114,63.42,77.64,3,success,,low,0,0,121.63,120,6,13.67,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 03:55:00,portfolio-service,/trade,UAE,143,61.42,51.18,3,success,,low,0,0,128.04,120,23,16.47,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 03:55:30,trading-engine,/transfer,India,110,54.02,61.83,5,success,,low,0,0,122.63,100,10,14.53,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 03:56:00,fraud-detection,/transfer,UAE,189,55.17,65.47,5,success,,low,0,0,142.54,200,11,13.47,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 03:56:30,investment-engine,/withdrawal,Singapore,130,50.67,70.99,4,success,,low,0,0,138.78,130,0,9.43,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 03:57:00,auth-service,/kyc,Germany,63,55.83,68.72,1,success,,low,0,0,116.04,80,17,11.7,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 03:57:30,fraud-detection,/kyc,India,180,51.43,51.55,0,success,,low,0,0,135.23,200,20,14.19,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 03:58:00,trading-engine,/transfer,Germany,74,68.07,68.0,3,success,,low,0,0,116.86,100,26,17.73,False,2026-01-02,2.32,False,False,0,0.23,Low
2026-01-02 03:58:30,fraud-detection,/payment,USA,257,49.97,62.91,5,success,,low,0,0,158.9,200,57,29.51,False,2026-01-02,35.64,False,False,0,0.17,Low
2026-01-02 03:59:00,portfolio-service,/trade,USA,123,53.18,60.79,3,success,,low,0,0,148.13,120,3,21.56,False,2026-01-02,14.96,False,False,0,0.18,Low
2026-01-02 03:59:30,trading-engine,/payment,UAE,107,60.38,47.8,7,success,,low,0,0,135.79,100,7,17.19,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:00:00,investment-engine,/withdrawal,India,98,55.73,40.92,3,success,,low,0,0,124.45,130,32,21.63,False,2026-01-02,8.32,False,False,0,0.19,Low
2026-01-02 04:00:30,notification-service,/transfer,UAE,66,47.91,56.51,2,success,,low,0,0,106.92,70,4,16.34,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:01:00,portfolio-service,/portfolio,Germany,96,59.13,74.27,3,success,,low,0,0,103.64,120,24,18.64,False,2026-01-02,0.32,False,False,0,0.2,Low
2026-01-02 04:01:30,notification-service,/transfer,USA,61,60.19,63.81,5,success,,low,0,0,90.85,70,9,15.75,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:02:00,trading-engine,/transfer,India,113,54.55,58.5,5,success,,low,0,0,97.49,100,13,14.92,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:02:30,investment-engine,/trade,Germany,137,43.43,49.69,5,success,,low,0,0,109.35,130,7,12.55,False,2026-01-02,0.0,False,False,0,0.15,Low
2026-01-02 04:03:00,portfolio-service,/portfolio,Singapore,102,62.03,61.18,6,success,,low,0,0,107.14,120,18,14.18,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:03:30,investment-engine,/trade,USA,137,40.18,50.99,5,success,,low,0,0,116.1,130,7,12.03,False,2026-01-02,0.0,False,False,0,0.14,Low
2026-01-02 04:04:00,auth-service,/kyc,Germany,140,65.77,60.47,6,success,,low,0,0,123.27,80,60,26.42,False,2026-01-02,36.32,False,False,0,0.23,Low
2026-01-02 04:04:30,auth-service,/kyc,Singapore,86,52.14,56.01,5,success,,low,0,0,112.09,80,6,20.29,False,2026-01-02,18.64,False,False,0,0.18,Low
2026-01-02 04:05:00,trading-engine,/payment,Germany,80,54.42,41.14,2,success,,low,0,0,102.46,100,20,20.21,False,2026-01-02,14.96,False,False,0,0.19,Low
2026-01-02 04:05:30,payment-api,/transfer,Germany,142,55.2,59.31,0,success,,low,0,0,114.32,150,8,16.54,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:06:00,payment-api,/withdrawal,UAE,152,55.72,75.73,5,success,,low,0,0,125.63,150,2,12.18,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:06:30,auth-service,/login,Germany,86,63.99,71.24,6,success,,low,0,0,113.74,80,6,10.33,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 04:07:00,notification-service,/login,India,38,64.44,51.4,6,success,,low,0,0,91.02,70,32,16.83,False,2026-01-02,8.32,False,False,0,0.22,Low
2026-01-02 04:07:30,trading-engine,/payment,Germany,134,57.75,69.68,2,success,,low,0,0,103.91,100,34,21.98,False,2026-01-02,18.64,False,False,0,0.2,Low
2026-01-02 04:08:00,portfolio-service,/trade,USA,132,52.25,55.95,4,success,,low,0,0,112.34,120,12,18.99,False,2026-01-02,6.96,False,False,0,0.18,Low
2026-01-02 04:08:30,trading-engine,/transfer,USA,90,38.8,78.88,7,success,,low,0,0,105.64,100,10,16.29,False,2026-01-02,0.0,False,False,0,0.13,Low
2026-01-02 04:09:00,auth-service,/kyc,India,91,52.23,67.59,5,success,,low,0,0,101.25,80,11,14.7,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:09:30,fraud-detection,/kyc,India,217,46.16,61.81,7,success,,low,0,0,135.97,200,17,15.39,False,2026-01-02,0.0,False,False,0,0.16,Low
2026-01-02 04:10:00,trading-engine,/trade,USA,101,55.61,76.67,3,success,,low,0,0,125.48,100,1,11.07,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:10:30,fraud-detection,/payment,UAE,164,73.1,56.58,1,success,,low,0,0,137.04,200,36,18.55,False,2026-01-02,12.32,False,False,0,0.25,Low
2026-01-02 04:11:00,portfolio-service,/trade,Germany,93,56.91,53.06,4,success,,low,0,0,123.83,120,27,21.09,False,2026-01-02,15.64,False,False,0,0.2,Low
2026-01-02 04:11:30,auth-service,/login,Germany,71,49.54,57.05,5,success,,low,0,0,107.98,80,9,17.46,False,2026-01-02,0.96,False,False,0,0.17,Low
2026-01-02 04:12:00,portfolio-service,/trade,Germany,149,64.86,63.29,6,success,,low,0,0,120.28,120,29,20.92,False,2026-01-02,6.28,False,False,0,0.22,Low
2026-01-02 04:12:30,payment-api,/payment,Germany,127,74.47,61.44,5,success,,low,0,0,122.3,150,23,21.55,False,2026-01-02,5.6,False,False,0,0.26,Low
2026-01-02 04:13:00,investment-engine,/withdrawal,India,153,58.8,61.37,7,success,,low,0,0,131.51,130,23,21.98,False,2026-01-02,4.92,False,False,0,0.2,Low
2026-01-02 04:13:30,fraud-detection,/transfer,UAE,197,57.12,67.51,5,success,,low,0,0,151.16,200,3,16.29,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:14:00,fraud-detection,/transfer,UAE,186,59.67,66.94,6,success,,low,0,0,161.61,200,14,15.6,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:14:30,trading-engine,/trade,UAE,106,64.93,49.91,5,success,,low,0,0,144.93,100,6,12.72,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 04:15:00,trading-engine,/payment,Singapore,120,41.99,63.45,7,success,,low,0,0,137.45,100,20,14.9,False,2026-01-02,0.0,False,False,0,0.14,Low
2026-01-02 04:15:30,trading-engine,/trade,USA,126,34.54,81.94,8,success,,low,0,0,134.01,100,26,18.23,False,2026-01-02,2.32,False,False,0,0.12,Low
2026-01-02 04:16:00,payment-api,/transfer,USA,149,48.5,58.51,3,success,,low,0,0,138.51,150,1,13.06,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:16:30,auth-service,/login,UAE,93,32.34,58.19,4,success,,low,0,0,124.86,80,13,13.04,False,2026-01-02,0.0,False,False,0,0.11,Low
2026-01-02 04:17:00,investment-engine,/trade,India,155,66.53,54.04,5,success,,low,0,0,133.9,130,25,16.63,False,2026-01-02,1.32,False,False,0,0.23,Low
2026-01-02 04:17:30,investment-engine,/withdrawal,Germany,161,62.78,48.26,8,success,,low,0,0,142.03,130,31,20.94,False,2026-01-02,8.64,False,False,0,0.22,Low
2026-01-02 04:18:00,investment-engine,/trade,UAE,128,37.05,54.08,5,success,,low,0,0,137.82,130,2,15.26,False,2026-01-02,0.0,False,False,0,0.13,Low
2026-01-02 04:18:30,auth-service,/login,Singapore,36,56.24,65.62,2,success,,low,0,0,107.27,80,44,23.88,False,2026-01-02,20.32,False,False,0,0.19,Low
2026-01-02 04:19:00,trading-engine,/payment,Singapore,119,57.96,53.47,4,success,,low,0,0,110.79,100,19,22.42,False,2026-01-02,15.64,False,False,0,0.2,Low
2026-01-02 04:19:30,auth-service,/login,UAE,55,58.01,63.61,5,success,,low,0,0,94.05,80,25,23.19,False,2026-01-02,16.96,False,False,0,0.2,Low
2026-01-02 04:20:00,payment-api,/payment,UAE,176,69.77,55.18,8,success,,low,0,0,118.64,150,26,24.03,False,2026-01-02,19.28,False,False,0,0.24,Low
2026-01-02 04:20:30,payment-api,/transfer,Germany,127,57.97,82.09,5,success,,low,0,0,121.15,150,23,23.72,False,2026-01-02,18.6,False,False,0,0.2,Low
2026-01-02 04:21:00,notification-service,/payment,UAE,78,57.04,52.68,4,success,,low,0,0,108.2,70,8,19.01,False,2026-01-02,2.92,False,False,0,0.2,Low
2026-01-02 04:21:30,trading-engine,/trade,Germany,85,58.36,49.08,3,success,,low,0,0,101.24,100,15,17.8,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:22:00,trading-engine,/payment,India,120,60.3,68.11,5,success,,low,0,0,106.87,100,20,18.46,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:22:30,fraud-detection,/payment,Germany,200,53.8,40.62,3,success,,low,0,0,134.81,200,0,12.92,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:23:00,notification-service,/transfer,Singapore,106,68.14,50.3,5,success,,low,0,0,126.17,70,36,19.85,False,2026-01-02,12.32,False,False,0,0.24,Low
2026-01-02 04:23:30,fraud-detection,/transfer,UAE,215,42.78,60.16,6,success,,low,0,0,152.82,200,15,18.39,False,2026-01-02,3.64,False,False,0,0.15,Low
2026-01-02 04:24:00,auth-service,/kyc,UAE,58,61.26,45.07,6,success,,low,0,0,124.37,80,22,19.48,False,2026-01-02,1.96,False,False,0,0.21,Low
2026-01-02 04:24:30,notification-service,/transfer,USA,72,58.27,57.02,4,success,,low,0,0,108.66,70,2,14.23,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:25:00,notification-service,/login,USA,62,49.55,69.33,6,success,,low,0,0,94.66,70,8,12.36,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:25:30,auth-service,/login,UAE,121,64.23,39.49,5,success,,low,0,0,102.56,80,41,20.95,False,2026-01-02,17.32,False,False,0,0.22,Low
2026-01-02 04:26:00,payment-api,/payment,Germany,160,57.13,63.25,6,success,,low,0,0,119.79,150,10,17.67,False,2026-01-02,3.64,False,False,0,0.2,Low
2026-01-02 04:26:30,investment-engine,/withdrawal,India,100,75.35,55.02,6,success,,low,0,0,113.86,130,30,21.37,False,2026-01-02,9.96,False,False,0,0.26,Low
2026-01-02 04:27:00,investment-engine,/portfolio,India,129,61.42,72.16,5,success,,low,0,0,118.4,130,1,15.26,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:27:30,auth-service,/login,USA,108,62.35,67.62,6,success,,low,0,0,115.28,80,28,19.08,False,2026-01-02,4.32,False,False,0,0.22,Low
2026-01-02 04:28:00,notification-service,/transfer,USA,107,51.8,54.61,4,success,,low,0,0,112.8,70,37,24.46,False,2026-01-02,17.64,False,False,0,0.18,Low
2026-01-02 04:28:30,fraud-detection,/payment,UAE,203,52.9,82.49,4,success,,low,0,0,139.86,200,3,18.02,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:29:00,investment-engine,/withdrawal,UAE,142,50.77,51.48,8,success,,low,0,0,140.5,130,12,16.21,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:29:30,auth-service,/kyc,Singapore,68,62.29,76.59,3,success,,low,0,0,118.75,80,12,14.95,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:30:00,fraud-detection,/transfer,Germany,195,58.4,56.47,7,success,,low,0,0,141.62,200,5,11.96,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:30:30,portfolio-service,/portfolio,UAE,122,61.03,61.18,4,success,,low,0,0,135.74,120,2,8.98,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:31:00,trading-engine,/payment,Singapore,133,70.3,64.02,3,success,,low,0,0,134.92,100,33,16.18,False,2026-01-02,9.32,False,False,0,0.24,Low
2026-01-02 04:31:30,trading-engine,/payment,Germany,93,66.24,52.85,3,success,,low,0,0,122.34,100,7,13.43,False,2026-01-02,0.0,False,False,0,0.23,Low
2026-01-02 04:32:00,fraud-detection,/kyc,USA,175,55.93,74.41,6,success,,low,0,0,138.14,200,25,16.9,False,2026-01-02,1.32,False,False,0,0.19,Low
2026-01-02 04:32:30,auth-service,/kyc,India,50,67.26,57.25,5,success,,low,0,0,111.7,80,30,20.83,False,2026-01-02,7.64,False,False,0,0.23,Low
2026-01-02 04:33:00,auth-service,/login,Singapore,52,56.86,76.17,1,success,,low,0,0,93.79,80,28,22.98,False,2026-01-02,11.96,False,False,0,0.2,Low
2026-01-02 04:33:30,investment-engine,/withdrawal,UAE,108,63.98,57.17,3,success,,low,0,0,98.05,130,22,22.69,False,2026-01-02,10.28,False,False,0,0.22,Low
2026-01-02 04:34:00,payment-api,/transfer,Singapore,179,50.07,62.05,1,success,,low,0,0,122.34,150,29,24.58,False,2026-01-02,15.6,False,False,0,0.17,Low
2026-01-02 04:34:30,fraud-detection,/transfer,India,173,58.67,66.47,3,success,,low,0,0,137.54,200,27,25.31,False,2026-01-02,18.92,False,False,0,0.2,Low
2026-01-02 04:35:00,trading-engine,/trade,Germany,86,48.94,60.46,3,success,,low,0,0,122.07,100,14,21.91,False,2026-01-02,9.24,False,False,0,0.17,Low
2026-01-02 04:35:30,investment-engine,/withdrawal,USA,101,48.69,66.5,6,success,,low,0,0,115.75,130,29,24.04,False,2026-01-02,14.56,False,False,0,0.17,Low
2026-01-02 04:36:00,portfolio-service,/trade,India,131,55.62,64.92,3,success,,low,0,0,120.33,120,11,20.13,False,2026-01-02,1.88,False,False,0,0.19,Low
2026-01-02 04:36:30,investment-engine,/portfolio,Singapore,139,34.45,65.68,2,success,,low,0,0,125.93,130,9,16.79,False,2026-01-02,0.0,False,False,0,0.12,Low
2026-01-02 04:37:00,investment-engine,/withdrawal,Germany,140,48.81,69.35,3,success,,low,0,0,130.15,130,10,14.75,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:37:30,fraud-detection,/transfer,India,178,68.71,49.75,9,success,,low,0,0,144.51,200,22,16.93,False,2026-01-02,0.0,False,False,0,0.24,Low
2026-01-02 04:38:00,payment-api,/transfer,Singapore,150,64.62,60.28,5,success,,low,0,0,146.15,150,0,11.85,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 04:38:30,investment-engine,/trade,Singapore,123,53.47,48.75,5,success,,low,0,0,139.21,130,7,10.39,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:39:00,auth-service,/kyc,USA,69,67.07,60.66,9,success,,low,0,0,118.15,80,11,10.58,False,2026-01-02,0.0,False,False,0,0.23,Low
2026-01-02 04:39:30,notification-service,/transfer,UAE,73,57.24,58.71,4,success,,low,0,0,104.6,70,3,8.3,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:40:00,payment-api,/withdrawal,Germany,160,58.0,62.89,7,success,,low,0,0,121.22,150,10,8.81,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:40:30,auth-service,/login,UAE,31,62.96,61.93,4,success,,low,0,0,94.15,80,49,20.87,False,2026-01-02,25.32,False,False,0,0.22,Low
2026-01-02 04:41:00,notification-service,/payment,Germany,68,61.8,57.26,3,success,,low,0,0,86.31,70,2,15.21,False,2026-01-02,3.64,False,False,0,0.21,Low
2026-01-02 04:41:30,fraud-detection,/transfer,UAE,192,60.0,59.18,2,success,,low,0,0,118.02,200,8,13.05,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:42:00,trading-engine,/payment,Singapore,107,58.23,62.54,8,success,,low,0,0,114.71,100,7,11.23,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:42:30,trading-engine,/trade,UAE,110,52.42,65.4,4,success,,low,0,0,113.3,100,10,10.86,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:43:00,payment-api,/withdrawal,India,143,41.64,55.97,5,success,,low,0,0,122.21,150,7,9.7,False,2026-01-02,0.0,False,False,0,0.14,Low
2026-01-02 04:43:30,fraud-detection,/kyc,Germany,209,59.77,74.75,0,success,,low,0,0,148.25,200,9,9.49,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:44:00,investment-engine,/portfolio,UAE,114,48.6,78.6,9,success,,low,0,0,137.97,130,16,11.44,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:44:30,payment-api,/transfer,UAE,169,56.64,54.26,2,success,,low,0,0,147.28,150,19,13.71,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:45:00,portfolio-service,/portfolio,UAE,85,59.49,55.47,7,success,,low,0,0,128.6,120,35,20.1,False,2026-01-02,11.32,False,False,0,0.21,Low
2026-01-02 04:45:30,notification-service,/payment,India,98,54.24,56.09,5,success,,low,0,0,119.42,70,28,22.47,False,2026-01-02,15.64,False,False,0,0.19,Low
2026-01-02 04:46:00,trading-engine,/payment,India,110,57.18,72.45,5,success,,low,0,0,116.59,100,10,18.73,False,2026-01-02,1.96,False,False,0,0.2,Low
2026-01-02 04:46:30,payment-api,/transfer,USA,127,57.14,62.18,5,success,,low,0,0,119.71,150,23,20.01,False,2026-01-02,1.28,False,False,0,0.2,Low
2026-01-02 04:47:00,investment-engine,/trade,Singapore,133,56.01,55.26,4,success,,low,0,0,123.7,130,3,14.91,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:47:30,notification-service,/transfer,India,70,59.29,82.85,6,success,,low,0,0,107.59,70,0,10.43,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:48:00,payment-api,/payment,UAE,176,49.13,44.43,4,success,,low,0,0,128.11,150,26,15.1,False,2026-01-02,2.32,False,False,0,0.17,Low
2026-01-02 04:48:30,portfolio-service,/portfolio,India,120,57.56,73.2,2,success,,low,0,0,125.68,120,0,10.57,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:49:00,portfolio-service,/trade,UAE,141,57.02,74.46,8,success,,low,0,0,130.28,120,21,13.7,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:49:30,fraud-detection,/kyc,USA,189,50.56,47.26,1,success,,low,0,0,147.89,200,11,12.89,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:50:00,investment-engine,/portfolio,USA,152,57.37,40.95,6,success,,low,0,0,149.12,130,22,15.62,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:50:30,auth-service,/login,Singapore,89,62.97,62.66,7,success,,low,0,0,131.09,80,9,13.64,False,2026-01-02,0.0,False,False,0,0.22,Low
2026-01-02 04:51:00,investment-engine,/portfolio,UAE,117,57.13,56.4,4,success,,low,0,0,126.86,130,13,13.45,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:51:30,fraud-detection,/transfer,Singapore,219,52.25,54.1,4,success,,low,0,0,154.5,200,19,15.11,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:52:00,auth-service,/login,USA,80,50.07,50.13,4,success,,low,0,0,132.15,80,0,10.58,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 04:52:30,trading-engine,/payment,Germany,122,55.29,64.6,7,success,,low,0,0,129.11,100,22,14.0,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:53:00,portfolio-service,/portfolio,UAE,98,54.56,58.79,9,success,,low,0,0,119.77,120,22,16.4,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:53:30,portfolio-service,/trade,USA,110,58.2,61.36,6,success,,low,0,0,116.84,120,10,14.48,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:54:00,investment-engine,/trade,India,129,56.65,72.72,5,success,,low,0,0,120.49,130,1,10.44,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:54:30,fraud-detection,/kyc,UAE,186,57.94,46.62,4,success,,low,0,0,140.14,200,14,11.51,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:55:00,investment-engine,/withdrawal,India,173,62.8,43.43,4,success,,low,0,0,150.0,130,43,20.95,False,2026-01-02,19.32,False,False,0,0.22,Low
2026-01-02 04:55:30,notification-service,/transfer,USA,64,61.85,58.82,8,success,,low,0,0,124.2,70,6,16.47,False,2026-01-02,1.64,False,False,0,0.21,Low
2026-01-02 04:56:00,payment-api,/payment,UAE,171,59.69,62.24,9,success,,low,0,0,138.24,150,21,17.83,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:56:30,investment-engine,/withdrawal,Singapore,135,53.91,47.25,4,success,,low,0,0,137.27,130,5,13.98,False,2026-01-02,0.0,False,False,0,0.19,Low
2026-01-02 04:57:00,trading-engine,/payment,Germany,88,60.67,59.88,3,success,,low,0,0,122.49,100,12,13.39,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 04:57:30,auth-service,/login,Germany,55,62.16,52.6,7,success,,low,0,0,102.24,80,25,16.87,False,2026-01-02,1.32,False,False,0,0.21,Low
2026-01-02 04:58:00,investment-engine,/trade,UAE,132,57.03,69.59,5,success,,low,0,0,111.17,130,2,12.41,False,2026-01-02,0.0,False,False,0,0.2,Low
2026-01-02 04:58:30,investment-engine,/withdrawal,UAE,136,42.31,61.95,4,success,,low,0,0,118.62,130,6,10.49,False,2026-01-02,0.0,False,False,0,0.15,Low
2026-01-02 04:59:00,auth-service,/login,UAE,88,51.16,53.52,6,success,,low,0,0,109.43,80,8,9.74,False,2026-01-02,0.0,False,False,0,0.18,Low
2026-01-02 04:59:30,auth-service,/login,Singapore,70,42.53,59.28,2,success,,low,0,0,97.6,80,10,9.82,False,2026-01-02,0.0,False,False,0,0.15,Low
2026-01-02 05:00:00,notification-service,/payment,USA,75,59.63,43.4,4,success,,low,0,0,90.82,70,5,8.37,False,2026-01-02,0.0,False,False,0,0.21,Low
2026-01-02 05:00:30,portfolio-service,/trade,Germany,85,48.66,57.95,5,success,,low,0,0,89.08,120,35,16.36,False,2026-01-02,11.32,False,False,0,0.17,Low
2026-01-02 05:01:00,notification-service,/login,Germany,88,45.14,49.79,4,success,,low,0,0,88.75,70,18,16.85,False,2026-01-02,5.64,False,False,0,0.16,Low
2026-01-02 05:01:30,notification-service,/payment,Germany,70,48.39,51.38,6,success,,low,0,0,83.13,70,0,11.8,False,2026-01-02,0.0,False,False,0,0.17,Low
2026-01-02 05:02:00,fraud-detection,/payment,USA,213,66.5,63.77,3,success,,low,0,0,122.09,200,13,12.16,False,2026-01-02,0.0,False,False,0,0.23,Low
2026-01-02 05:02:30,portfolio-service,/portfolio,Germany,127,45.21,48.8,6,success,,low,0,0,123.56,120,7,10.61,False,2026-01-02,0.0,False,False,0,0.16,Low
2026-01-02 05:03:00,fraud-detection,/payment,Germany,192,67.96,54.95,4,success,,low,0,0,144.09,200,8,9.83,False,2026-01-02,0.0,False,False,0,0.23,Low
2026-01-02 05:03:30,fraud-detection,/transfer,India,192,47.9,82.4,5,success,,low,0,0,158.47,200,8,9.28,False,2026-01-02,0.0,False,False,0,0.17,Low
