timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,amount,error_code,severity,status,error_count,anomaly_probability_%,is_anomaly,client_id,machine_id,resource_stress_score
2026-06-23 14:41:02,ledger-service,/balance_check,eu-west-1,267,135,585,37,0.0,ERR-208,Low,Failure,16,37,1,CUST-134098,DEV-WIN-99325,30.55
2026-06-23 14:41:03,ledger-service,/balance_check,us-west-2,361,19,115,3,0.0,ERR-902,Low,Failure,1,40,1,CUST-109482,DEV-LIN-11235,15.1833
2026-06-23 14:41:03,auth-service,/login,ap-southeast-1,48,49,79,4,0.0,ERR-904,Low,Failure,20,37,1,CUST-109482,DEV-MAC-0149A5,3.3675
2026-06-23 14:41:04,trading-engine,/trade,us-east-1,272,199,166,36,3576.11,,Normal,Success,4,15,0,CUST-100483,DEV-MAC-75825,37.1209
2026-06-23 14:41:05,ledger-service,/balance_check,us-west-2,343,130,464,14,0.0,ERR-902,Medium,Failure,6,75,1,CUST-123456,DEV-WIN-99325,26.3
2026-06-23 14:41:05,trading-engine,/trade,ap-southeast-1,8,196,573,44,6813.62,ERR-703,Low,Failure,13,26,1,CUST-100483,DEV-WIN-84725,24.3058
2026-06-23 14:41:06,ledger-service,/balance_check,eu-west-1,153,132,493,16,0.0,,Healthy,Success,1,3,0,CUST-100483,DEV-WIN-84725,20.9167
2026-06-23 14:41:07,ledger-service,/balance_check,us-west-2,117,234,168,45,0.0,ERR-207,Medium,Failure,14,69,1,CUST-123456,DEV-MAC-0149A5,23.5
2026-06-23 14:41:07,payment-api,/withdrawal,us-east-1,252,206,209,37,428.26,,Healthy,Success,10,0,0,CUST-100483,DEV-WIN-99325,6.2363
2026-06-23 14:41:09,ledger-service,/balance_check,ap-southeast-1,29,245,631,14,0.0,ERR-209,Medium,Failure,4,80,1,CUST-100483,DEV-WIN-99325,22.45
2026-06-23 14:41:09,payment-api,/transfer,us-west-2,356,94,218,26,1495.04,ERR-102,High,Failure,4,80,1,CUST-134098,DEV-WIN-99325,5.0307
2026-06-23 14:41:10,ledger-service,/balance_check,us-west-2,278,125,518,27,0.0,,Normal,Success,4,9,0,CUST-109482,DEV-WIN-84725,27.4667
2026-06-23 14:41:11,ledger-service,/balance_check,us-east-1,143,99,664,3,0.0,ERR-105,Medium,Failure,15,69,1,CUST-112349,DEV-MAC-0149A5,19.7333
2026-06-23 14:41:12,ledger-service,/balance_check,us-west-2,171,83,87,30,0.0,ERR-203,Medium,Failure,10,78,1,CUST-100483,DEV-MAC-75825,15.9167
2026-06-23 14:41:13,ledger-service,/balance_check,us-east-1,93,10,255,44,0.0,,Healthy,Success,1,3,0,CUST-134098,DEV-MAC-75825,16.4833
2026-06-23 14:41:14,trading-engine,/trade,eu-west-1,353,138,551,40,6829.16,,Normal,Success,18,8,0,CUST-123456,DEV-WIN-84725,45.0695
2026-06-23 14:41:14,ledger-service,/balance_check,us-west-2,106,228,458,33,0.0,ERR-109,Medium,Failure,6,61,1,CUST-112349,DEV-WIN-99325,25.3667
2026-06-23 14:41:15,payment-api,/transfer,us-west-2,68,91,443,43,2645.71,ERR-705,Medium,Failure,10,69,1,CUST-134098,DEV-WIN-99325,6.112
2026-06-23 14:41:16,ledger-service,/balance_check,us-east-1,222,247,681,9,0.0,ERR-905,Medium,Failure,11,73,1,CUST-123456,DEV-WIN-99325,28.7833
2026-06-23 14:41:16,trading-engine,/trade,us-west-2,136,181,452,21,910.65,,Normal,Success,20,14,0,CUST-109482,DEV-WIN-84725,21.0528
2026-06-23 14:41:17,payment-api,/transfer,ap-southeast-1,362,166,140,49,4050.99,,Normal,Success,15,6,0,CUST-109482,DEV-WIN-99325,6.798
2026-06-23 14:41:17,fraud-detection,/payment,eu-west-1,278,188,538,45,0.0,ERR-902,Low,Failure,6,24,1,CUST-100483,DEV-MAC-75825,7.3487
2026-06-23 14:41:17,ledger-service,/balance_check,us-east-1,35,25,430,3,0.0,ERR-207,Medium,Failure,4,68,1,CUST-123456,DEV-LIN-11235,9.7667
2026-06-23 14:41:18,payment-api,/transfer,us-west-2,297,26,157,3,8340.26,ERR-702,Low,Failure,12,39,1,CUST-134098,DEV-WIN-99325,2.3897
2026-06-23 14:41:18,ledger-service,/balance_check,ap-southeast-1,180,68,235,13,0.0,ERR-308,Low,Failure,10,21,1,CUST-134098,DEV-MAC-75825,14.7833
2026-06-23 14:41:19,ledger-service,/balance_check,eu-west-1,164,12,511,48,0.0,ERR-210,Low,Failure,8,30,1,CUST-123456,DEV-WIN-84725,23.9833
2026-06-23 14:41:20,fraud-detection,/payment,eu-west-1,131,165,82,18,0.0,ERR-206,Low,Failure,19,40,1,CUST-112349,DEV-WIN-99325,3.1659
2026-06-23 14:41:20,ledger-service,/balance_check,ap-southeast-1,80,162,687,23,0.0,ERR-202,Medium,Failure,6,78,1,CUST-123456,DEV-WIN-99325,24.1167
2026-06-23 14:41:20,trading-engine,/trade,us-west-2,360,107,280,43,2272.28,ERR-207,Low,Failure,18,39,1,CUST-123456,DEV-LIN-11235,46.4035
2026-06-23 14:41:21,fraud-detection,/payment,eu-west-1,72,59,183,15,0.0,ERR-903,Medium,Failure,15,65,1,CUST-112349,DEV-WIN-84725,2.3062
2026-06-23 14:41:22,ledger-service,/balance_check,us-east-1,56,213,64,46,0.0,ERR-705,Low,Failure,16,34,1,CUST-134098,DEV-MAC-75825,19.2333
2026-06-23 14:41:22,fraud-detection,/payment,us-east-1,150,159,130,8,0.0,,Healthy,Success,13,5,0,CUST-112349,DEV-LIN-11235,2.3245
2026-06-23 14:41:22,payment-api,/transfer,ap-southeast-1,260,116,87,6,2814.07,ERR-201,Medium,Failure,1,77,1,CUST-123456,DEV-MAC-0149A5,2.8417
2026-06-23 14:41:23,fraud-detection,/payment,us-east-1,57,38,517,21,0.0,ERR-302,Low,Failure,7,25,1,CUST-109482,DEV-WIN-99325,3.0799
2026-06-23 14:41:23,payment-api,/transfer,us-west-2,389,220,314,20,7622.8,ERR-110,Medium,Failure,14,68,1,CUST-109482,DEV-LIN-11235,6.2927
2026-06-23 14:41:24,investment-engine,/portfolio,us-west-2,280,86,685,33,9039.55,ERR-204,Low,Failure,7,35,1,CUST-100483,DEV-LIN-11235,3.8012
2026-06-23 14:41:25,trading-engine,/trade,eu-west-1,261,225,627,41,1313.73,,Normal,Success,16,13,0,CUST-134098,DEV-MAC-75825,39.8746
2026-06-23 14:41:25,investment-engine,/portfolio,us-west-2,143,38,758,45,6202.56,ERR-302,High,Failure,5,89,1,CUST-112349,DEV-WIN-99325,3.6471
2026-06-23 14:41:25,ledger-service,/balance_check,eu-west-1,293,68,139,36,0.0,ERR-205,Medium,Failure,17,60,1,CUST-112349,DEV-MAC-0149A5,21.55
2026-06-23 14:41:26,auth-service,/login,ap-southeast-1,40,41,78,4,0.0,ERR-904,Low,Failure,13,22,1,CUST-112349,DEV-LIN-11235,3.095
2026-06-23 14:41:26,ledger-service,/balance_check,eu-west-1,218,166,123,47,0.0,ERR-703,Low,Failure,1,39,1,CUST-134098,DEV-WIN-99325,24.25
2026-06-23 14:41:27,payment-api,/withdrawal,us-west-2,200,91,334,36,4131.49,ERR-308,Medium,Failure,8,70,1,CUST-109482,DEV-WIN-84725,5.6283
2026-06-23 14:41:27,ledger-service,/balance_check,us-east-1,13,163,229,35,0.0,ERR-206,Low,Failure,5,25,1,CUST-112349,DEV-WIN-99325,16.6833
2026-06-23 14:41:28,investment-engine,/portfolio,ap-southeast-1,274,88,534,44,5553.91,ERR-208,Low,Failure,13,25,1,CUST-100483,DEV-WIN-99325,3.863
2026-06-23 14:41:28,trading-engine,/trade,ap-southeast-1,242,24,230,1,171.29,,Healthy,Success,20,3,0,CUST-134098,DEV-LIN-11235,17.1626
2026-06-23 14:41:29,investment-engine,/portfolio,us-west-2,141,133,172,15,8152.36,ERR-209,Low,Failure,9,35,1,CUST-100483,DEV-LIN-11235,1.9709
2026-06-23 14:41:29,payment-api,/transfer,us-west-2,334,248,468,34,5278.65,ERR-105,Critical,Failure,11,93,1,CUST-109482,DEV-MAC-75825,8.0093
2026-06-23 14:41:30,ledger-service,/balance_check,ap-southeast-1,52,16,610,42,0.0,,Normal,Success,4,10,0,CUST-123456,DEV-MAC-0149A5,20.8333
2026-06-23 14:41:31,ledger-service,/balance_check,us-west-2,38,210,323,19,0.0,ERR-704,Medium,Failure,14,60,1,CUST-109482,DEV-WIN-84725,17.45
2026-06-23 14:41:31,fraud-detection,/payment,us-west-2,248,20,77,41,0.0,ERR-210,Low,Failure,20,32,1,CUST-134098,DEV-LIN-11235,5.8785
2026-06-23 14:41:31,trading-engine,/trade,ap-southeast-1,252,56,240,42,5725.21,ERR-308,Low,Failure,8,35,1,CUST-123456,DEV-LIN-11235,38.4554
2026-06-23 14:41:32,ledger-service,/balance_check,us-east-1,153,175,430,47,0.0,ERR-107,Low,Failure,20,26,1,CUST-123456,DEV-MAC-0149A5,27.5
2026-06-23 14:41:33,trading-engine,/trade,eu-west-1,345,43,401,44,9418.62,,Healthy,Success,9,0,0,CUST-134098,DEV-MAC-75825,45.9265
2026-06-23 14:41:33,ledger-service,/balance_check,us-west-2,185,138,742,50,0.0,ERR-302,Medium,Failure,15,78,1,CUST-109482,DEV-WIN-99325,33.1333
2026-06-23 14:41:34,fraud-detection,/payment,us-west-2,297,32,438,23,0.0,ERR-301,Medium,Failure,4,70,1,CUST-112349,DEV-MAC-75825,4.7877
2026-06-23 14:41:34,ledger-service,/balance_check,us-east-1,230,156,336,10,0.0,ERR-110,Low,Failure,14,29,1,CUST-134098,DEV-LIN-11235,20.4667
2026-06-23 14:41:34,payment-api,/transfer,eu-west-1,198,146,489,45,1398.52,ERR-901,Medium,Failure,10,75,1,CUST-109482,DEV-LIN-11235,7.4537
2026-06-23 14:41:35,ledger-service,/balance_check,eu-west-1,400,108,363,28,0.0,ERR-109,Low,Failure,1,32,1,CUST-109482,DEV-LIN-11235,28.5833
2026-06-23 14:41:35,auth-service,/login,us-east-1,48,50,77,4,0.0,ERR-702,Low,Failure,18,33,1,CUST-100483,DEV-LIN-11235,3.3625
2026-06-23 14:41:35,payment-api,/transfer,us-east-1,296,50,105,27,1557.2,ERR-308,Medium,Failure,12,71,1,CUST-100483,DEV-MAC-0149A5,3.9257
2026-06-23 14:41:36,ledger-service,/balance_check,us-east-1,129,77,219,16,0.0,ERR-301,Low,Failure,9,23,1,CUST-123456,DEV-MAC-75825,13.7167
2026-06-23 14:41:37,ledger-service,/balance_check,eu-west-1,294,90,123,19,0.0,ERR-208,Medium,Failure,3,74,1,CUST-134098,DEV-MAC-0149A5,18.65
2026-06-23 14:41:38,ledger-service,/balance_check,ap-southeast-1,191,68,773,16,0.0,,Normal,Success,11,8,0,CUST-109482,DEV-MAC-75825,24.7167
2026-06-23 14:41:38,payment-api,/transfer,us-west-2,308,39,100,25,1944.82,ERR-104,Low,Failure,4,22,1,CUST-134098,DEV-MAC-75825,3.7237
2026-06-23 14:41:39,investment-engine,/portfolio,ap-southeast-1,84,118,177,8,12579.06,,Normal,Success,20,10,0,CUST-134098,DEV-WIN-84725,1.4824
2026-06-23 14:41:39,auth-service,/login,us-east-1,50,41,76,4,0.0,ERR-302,Low,Failure,6,34,1,CUST-112349,DEV-WIN-84725,3.195
2026-06-23 14:41:40,trading-engine,/trade,ap-southeast-1,59,20,643,40,1310.51,ERR-101,Medium,Failure,14,72,1,CUST-109482,DEV-MAC-0149A5,25.2559
2026-06-23 14:41:40,ledger-service,/balance_check,ap-southeast-1,269,231,497,23,0.0,ERR-305,Low,Failure,12,21,1,CUST-123456,DEV-WIN-99325,29.55
2026-06-23 14:41:41,trading-engine,/trade,ap-southeast-1,288,21,344,40,6904.19,ERR-306,Low,Failure,18,36,1,CUST-112349,DEV-MAC-75825,39.9419
2026-06-23 14:41:41,ledger-service,/balance_check,eu-west-1,41,211,463,2,0.0,,Normal,Success,5,6,0,CUST-123456,DEV-WIN-84725,16.5167
2026-06-23 14:41:41,fraud-detection,/payment,eu-west-1,138,246,323,25,0.0,ERR-308,Medium,Failure,1,60,1,CUST-112349,DEV-WIN-99325,4.3504
2026-06-23 14:41:42,payment-api,/withdrawal,us-east-1,180,231,388,7,6265.2,ERR-201,Low,Failure,1,22,1,CUST-100483,DEV-MAC-0149A5,5.0517
2026-06-23 14:41:42,ledger-service,/balance_check,us-east-1,384,57,230,25,0.0,ERR-310,Medium,Failure,20,72,1,CUST-100483,DEV-WIN-99325,23.5333
2026-06-23 14:41:42,trading-engine,/trade,eu-west-1,347,54,117,18,6437.61,ERR-904,High,Failure,16,90,1,CUST-112349,DEV-MAC-75825,32.5418
2026-06-23 14:41:43,trading-engine,/trade,ap-southeast-1,55,20,472,42,3908.31,ERR-104,Low,Failure,5,30,1,CUST-100483,DEV-LIN-11235,25.6552
2026-06-23 14:41:43,payment-api,/withdrawal,eu-west-1,232,106,620,38,5496.8,,Healthy,Success,3,2,0,CUST-100483,DEV-WIN-84725,7.4447
2026-06-23 14:41:44,payment-api,/transfer,ap-southeast-1,108,151,114,43,1992.12,ERR-310,Low,Failure,12,20,1,CUST-112349,DEV-LIN-11235,5.127
2026-06-23 14:41:44,ledger-service,/balance_check,us-east-1,308,239,270,9,0.0,ERR-301,Low,Failure,19,40,1,CUST-109482,DEV-WIN-99325,24.5333
2026-06-23 14:41:44,fraud-detection,/payment,ap-southeast-1,276,135,186,36,0.0,,Healthy,Success,6,4,0,CUST-100483,DEV-LIN-11235,5.9591
2026-06-23 14:41:45,ledger-service,/balance_check,ap-southeast-1,249,212,75,29,0.0,ERR-210,Medium,Failure,18,61,1,CUST-100483,DEV-WIN-84725,22.4167
2026-06-23 14:41:46,ledger-service,/balance_check,us-east-1,399,218,400,2,0.0,ERR-302,Medium,Failure,15,76,1,CUST-100483,DEV-WIN-99325,27.6333
2026-06-23 14:41:46,payment-api,/transfer,us-east-1,62,162,683,44,9010.27,ERR-307,Medium,Failure,8,60,1,CUST-100483,DEV-MAC-0149A5,7.9463
2026-06-23 14:41:48,fraud-detection,/payment,ap-southeast-1,271,199,712,24,0.0,ERR-206,Low,Failure,18,30,1,CUST-109482,DEV-MAC-75825,5.3995
2026-06-23 14:41:49,trading-engine,/trade,us-east-1,6,45,120,5,8985.5,ERR-202,Medium,Failure,15,76,1,CUST-123456,DEV-MAC-75825,3.2844
2026-06-23 14:41:49,investment-engine,/portfolio,ap-southeast-1,219,248,79,36,5683.88,,Normal,Success,10,10,0,CUST-112349,DEV-LIN-11235,3.3243
2026-06-23 14:41:49,ledger-service,/balance_check,eu-west-1,152,185,611,23,0.0,ERR-901,Low,Failure,16,37,1,CUST-100483,DEV-WIN-84725,26.0167
2026-06-23 14:41:50,fraud-detection,/payment,us-east-1,119,240,209,36,0.0,ERR-108,Medium,Failure,11,65,1,CUST-123456,DEV-WIN-99325,5.1974
2026-06-23 14:41:50,payment-api,/withdrawal,ap-southeast-1,166,134,539,28,5506.38,ERR-201,Medium,Failure,1,80,1,CUST-112349,DEV-LIN-11235,6.3423
2026-06-23 14:41:50,ledger-service,/balance_check,us-west-2,312,35,264,26,0.0,ERR-107,Low,Failure,16,39,1,CUST-112349,DEV-MAC-0149A5,21.1667
2026-06-23 14:41:51,investment-engine,/portfolio,us-east-1,263,46,67,34,11287.91,,Healthy,Success,7,4,0,CUST-123456,DEV-WIN-84725,2.3709
2026-06-23 14:41:51,ledger-service,/balance_check,ap-southeast-1,161,96,617,12,0.0,ERR-306,Low,Failure,10,39,1,CUST-134098,DEV-LIN-11235,21.25
2026-06-23 14:41:52,investment-engine,/portfolio,us-east-1,107,186,98,13,14076.89,ERR-104,Low,Failure,17,27,1,CUST-112349,DEV-MAC-0149A5,1.9114
2026-06-23 14:41:52,ledger-service,/balance_check,eu-west-1,210,101,314,39,0.0,ERR-705,Low,Failure,18,32,1,CUST-109482,DEV-MAC-0149A5,23.4
2026-06-23 14:41:52,auth-service,/login,eu-west-1,45,47,72,5,0.0,ERR-106,Low,Failure,3,39,1,CUST-109482,DEV-WIN-84725,3.4025
2026-06-23 14:41:53,auth-service,/login,us-west-2,47,49,77,5,0.0,ERR-305,Low,Failure,18,26,1,CUST-100483,DEV-LIN-11235,3.53
2026-06-23 14:41:54,payment-api,/withdrawal,us-west-2,74,211,368,19,744.8,ERR-701,Low,Failure,20,29,1,CUST-109482,DEV-MAC-75825,5.161
2026-06-23 14:41:54,fraud-detection,/payment,us-east-1,350,47,294,27,0.0,ERR-210,Low,Failure,5,31,1,CUST-109482,DEV-WIN-84725,5.4379
2026-06-23 14:41:55,fraud-detection,/payment,eu-west-1,51,83,536,47,0.0,ERR-106,Low,Failure,8,37,1,CUST-100483,DEV-MAC-75825,5.7709
2026-06-23 14:41:55,ledger-service,/balance_check,ap-southeast-1,265,56,731,3,0.0,ERR-210,Medium,Failure,10,65,1,CUST-100483,DEV-WIN-84725,23.4833
2026-06-23 14:41:57,ledger-service,/balance_check,us-west-2,251,236,675,1,0.0,ERR-103,Medium,Failure,20,77,1,CUST-123456,DEV-WIN-84725,27.6833
2026-06-23 14:41:57,payment-api,/withdrawal,ap-southeast-1,369,65,777,29,2788.15,ERR-109,Medium,Failure,6,78,1,CUST-123456,DEV-MAC-0149A5,7.836
2026-06-23 14:41:58,payment-api,/withdrawal,eu-west-1,398,39,498,34,8484.55,ERR-904,Low,Failure,6,36,1,CUST-109482,DEV-WIN-99325,6.6737
2026-06-23 14:41:58,ledger-service,/balance_check,ap-southeast-1,386,62,162,36,0.0,ERR-201,Low,Failure,13,33,1,CUST-100483,DEV-WIN-84725,24.8333
2026-06-23 14:41:59,ledger-service,/balance_check,us-west-2,292,207,576,1,0.0,ERR-301,Medium,Failure,6,64,1,CUST-109482,DEV-WIN-84725,26.4333
2026-06-23 14:41:59,payment-api,/transfer,us-west-2,76,114,590,6,4008.32,ERR-210,Medium,Failure,6,68,1,CUST-134098,DEV-MAC-75825,4.604
2026-06-23 14:42:00,investment-engine,/portfolio,us-east-1,396,159,481,38,10009.89,ERR-307,Medium,Failure,4,76,1,CUST-112349,DEV-WIN-99325,4.3211
2026-06-23 14:42:00,payment-api,/transfer,ap-southeast-1,224,66,621,29,9117.54,,Healthy,Success,3,4,0,CUST-112349,DEV-MAC-75825,6.4843
2026-06-23 14:42:01,ledger-service,/balance_check,us-east-1,117,135,78,21,0.0,,Normal,Success,8,8,0,CUST-112349,DEV-LIN-11235,13.9
2026-06-23 14:42:02,trading-engine,/trade,eu-west-1,265,156,305,17,7511.1,,Healthy,Success,15,0,0,CUST-134098,DEV-MAC-0149A5,27.2824
2026-06-23 14:42:02,ledger-service,/balance_check,us-west-2,309,56,793,37,0.0,ERR-209,Low,Failure,13,27,1,CUST-134098,DEV-LIN-11235,32.7833
2026-06-23 14:42:02,auth-service,/login,us-west-2,51,52,81,5,0.0,ERR-903,Medium,Failure,6,71,1,CUST-100483,DEV-MAC-75825,3.69
2026-06-23 14:42:03,ledger-service,/balance_check,eu-west-1,350,119,789,8,0.0,ERR-905,Medium,Failure,3,74,1,CUST-100483,DEV-MAC-0149A5,30.3833
2026-06-23 14:42:03,payment-api,/withdrawal,ap-southeast-1,111,147,731,41,781.78,ERR-207,Medium,Failure,15,80,1,CUST-112349,DEV-LIN-11235,8.0573
2026-06-23 14:42:03,investment-engine,/portfolio,eu-west-1,55,192,760,21,12543.53,ERR-901,Low,Failure,6,30,1,CUST-134098,DEV-MAC-0149A5,3.3277
2026-06-23 14:42:04,trading-engine,/trade,ap-southeast-1,307,57,212,23,5702.69,ERR-310,Low,Failure,16,40,1,CUST-134098,DEV-WIN-84725,32.5707
2026-06-23 14:42:04,fraud-detection,/payment,us-east-1,221,242,733,43,0.0,ERR-307,Low,Failure,12,23,1,CUST-109482,DEV-LIN-11235,7.0942
2026-06-23 14:42:05,payment-api,/withdrawal,ap-southeast-1,107,128,173,40,8370.37,ERR-304,Low,Failure,18,29,1,CUST-134098,DEV-LIN-11235,5.0263
2026-06-23 14:42:05,ledger-service,/balance_check,us-west-2,298,220,723,45,0.0,ERR-307,Low,Failure,11,36,1,CUST-100483,DEV-MAC-75825,38.3167
2026-06-23 14:42:05,trading-engine,/trade,eu-west-1,56,82,301,6,9162.44,ERR-104,Low,Failure,3,34,1,CUST-134098,DEV-LIN-11235,7.5946
2026-06-23 14:42:06,payment-api,/transfer,ap-southeast-1,188,156,292,43,689.09,ERR-102,Low,Failure,20,31,1,CUST-112349,DEV-MAC-0149A5,6.3787
2026-06-23 14:42:07,auth-service,/login,ap-southeast-1,52,51,84,5,0.0,ERR-903,Medium,Failure,8,70,1,CUST-134098,DEV-MAC-75825,3.72
2026-06-23 14:42:07,payment-api,/withdrawal,us-west-2,232,45,211,3,2380.27,,Normal,Success,13,8,0,CUST-109482,DEV-WIN-99325,2.558
2026-06-23 14:42:07,trading-engine,/trade,ap-southeast-1,52,154,757,37,1708.95,ERR-905,Low,Failure,20,27,1,CUST-109482,DEV-WIN-99325,23.9585
2026-06-23 14:42:08,trading-engine,/trade,us-west-2,353,156,583,12,7745.53,ERR-204,Medium,Failure,5,68,1,CUST-100483,DEV-MAC-0149A5,31.192
2026-06-23 14:42:08,ledger-service,/balance_check,us-west-2,355,24,329,42,0.0,ERR-103,Low,Failure,20,40,1,CUST-123456,DEV-LIN-11235,26.5167
2026-06-23 14:42:10,investment-engine,/portfolio,us-west-2,177,160,346,15,8021.42,ERR-310,Low,Failure,3,33,1,CUST-112349,DEV-WIN-99325,2.5658
2026-06-23 14:42:11,auth-service,/login,us-east-1,48,41,68,4,0.0,ERR-902,Low,Failure,8,29,1,CUST-109482,DEV-WIN-84725,3.07
2026-06-23 14:42:11,fraud-detection,/payment,us-west-2,231,111,180,17,0.0,ERR-704,Low,Failure,13,37,1,CUST-109482,DEV-WIN-84725,3.6933
2026-06-23 14:42:11,ledger-service,/balance_check,us-east-1,261,38,251,11,0.0,,Healthy,Success,17,5,0,CUST-109482,DEV-MAC-75825,16.35
2026-06-23 14:42:11,payment-api,/transfer,us-west-2,185,98,182,45,8045.65,ERR-304,Medium,Failure,5,62,1,CUST-123456,DEV-WIN-99325,5.4667
2026-06-23 14:42:12,investment-engine,/portfolio,eu-west-1,96,151,143,32,11808.64,ERR-201,Low,Failure,7,22,1,CUST-134098,DEV-MAC-75825,2.421
2026-06-23 14:42:13,auth-service,/login,us-east-1,51,52,80,5,0.0,ERR-308,Medium,Failure,1,68,1,CUST-100483,DEV-WIN-84725,3.6775
2026-06-23 14:42:13,fraud-detection,/payment,us-east-1,198,55,574,36,0.0,,Healthy,Success,8,5,0,CUST-134098,DEV-WIN-99325,5.618
2026-06-23 14:42:13,ledger-service,/balance_check,us-west-2,327,180,574,50,0.0,,Normal,Success,13,6,0,CUST-112349,DEV-MAC-0149A5,36.4667
2026-06-23 14:42:14,ledger-service,/balance_check,eu-west-1,225,72,476,8,0.0,ERR-705,Medium,Failure,14,72,1,CUST-123456,DEV-WIN-99325,19.4333
2026-06-23 14:42:14,trading-engine,/trade,ap-southeast-1,68,91,200,10,3255.27,,Normal,Success,13,12,0,CUST-123456,DEV-WIN-99325,10.2273
2026-06-23 14:42:15,ledger-service,/balance_check,eu-west-1,105,242,148,42,0.0,ERR-704,Low,Failure,19,20,1,CUST-100483,DEV-MAC-0149A5,22.4333
2026-06-23 14:42:15,fraud-detection,/payment,us-west-2,180,199,65,19,0.0,ERR-103,Low,Failure,12,21,1,CUST-134098,DEV-LIN-11235,3.661
2026-06-23 14:42:15,trading-engine,/trade,ap-southeast-1,65,136,703,23,2332.09,ERR-705,Low,Failure,6,35,1,CUST-134098,DEV-LIN-11235,17.6597
2026-06-23 14:42:16,payment-api,/withdrawal,ap-southeast-1,242,187,276,1,7118.46,,Healthy,Success,16,0,0,CUST-100483,DEV-WIN-99325,3.973
2026-06-23 14:42:16,auth-service,/login,eu-west-1,8,25,55,1,0.0,,Healthy,Success,12,4,0,CUST-109482,DEV-LIN-11235,1.4875
2026-06-23 14:42:16,investment-engine,/portfolio,us-west-2,362,249,288,34,10953.94,ERR-702,Medium,Failure,1,69,1,CUST-134098,DEV-MAC-0149A5,4.1475
2026-06-23 14:42:17,ledger-service,/balance_check,us-west-2,167,189,87,44,0.0,,Healthy,Success,2,4,0,CUST-100483,DEV-LIN-11235,22.1167
2026-06-23 14:42:17,trading-engine,/trade,eu-west-1,79,148,632,45,4774.55,ERR-202,Medium,Failure,10,62,1,CUST-100483,DEV-LIN-11235,29.4944
2026-06-23 14:42:17,payment-api,/withdrawal,ap-southeast-1,268,134,422,20,9975.22,,Healthy,Success,2,5,0,CUST-134098,DEV-MAC-0149A5,5.632
2026-06-23 14:42:18,payment-api,/transfer,eu-west-1,70,246,593,1,9621.09,ERR-901,Low,Failure,4,24,1,CUST-134098,DEV-LIN-11235,5.3617
2026-06-23 14:42:18,ledger-service,/balance_check,eu-west-1,41,55,537,13,0.0,ERR-203,Medium,Failure,20,72,1,CUST-112349,DEV-WIN-99325,14.75
2026-06-23 14:42:19,auth-service,/login,us-west-2,45,50,80,5,0.0,ERR-306,Low,Failure,13,36,1,CUST-112349,DEV-WIN-84725,3.5625
2026-06-23 14:42:19,ledger-service,/balance_check,ap-southeast-1,32,113,260,4,0.0,,Healthy,Success,20,5,0,CUST-100483,DEV-MAC-0149A5,9.9667
2026-06-23 14:42:19,fraud-detection,/payment,us-west-2,381,122,184,16,0.0,,Normal,Success,5,5,0,CUST-123456,DEV-WIN-99325,4.6247
2026-06-23 14:42:20,fraud-detection,/payment,ap-southeast-1,150,147,740,15,0.0,,Normal,Success,11,9,0,CUST-109482,DEV-WIN-99325,3.5902
2026-06-23 14:42:21,ledger-service,/balance_check,eu-west-1,390,153,486,42,0.0,ERR-110,Low,Failure,12,25,1,CUST-123456,DEV-WIN-84725,34.6
2026-06-23 14:42:22,payment-api,/transfer,eu-west-1,186,92,778,42,9653.27,ERR-108,Medium,Failure,20,64,1,CUST-109482,DEV-WIN-99325,8.2007
2026-06-23 14:42:23,fraud-detection,/payment,us-east-1,277,100,300,7,0.0,ERR-306,Low,Failure,14,22,1,CUST-123456,DEV-MAC-75825,3.0896
2026-06-23 14:42:23,ledger-service,/balance_check,ap-southeast-1,235,58,162,47,0.0,,Normal,Success,19,13,0,CUST-123456,DEV-LIN-11235,21.8667
2026-06-23 14:42:24,trading-engine,/trade,us-west-2,68,61,354,18,7041.38,ERR-308,Medium,Failure,16,63,1,CUST-100483,DEV-MAC-0149A5,14.4281
2026-06-23 14:42:24,fraud-detection,/payment,ap-southeast-1,21,188,114,44,0.0,ERR-307,Medium,Failure,8,63,1,CUST-112349,DEV-MAC-0149A5,5.1213
2026-06-23 14:42:25,trading-engine,/trade,eu-west-1,300,115,632,1,6402.88,ERR-901,Low,Failure,14,35,1,CUST-134098,DEV-MAC-75825,22.1177
2026-06-23 14:42:25,fraud-detection,/payment,us-west-2,287,62,553,28,0.0,ERR-702,Low,Failure,14,33,1,CUST-123456,DEV-MAC-0149A5,5.4084
2026-06-23 14:42:26,investment-engine,/portfolio,us-east-1,107,164,458,50,10434.91,,Healthy,Success,20,4,0,CUST-100483,DEV-WIN-99325,3.7379
2026-06-23 14:42:27,fraud-detection,/payment,eu-west-1,129,23,369,39,0.0,ERR-105,Low,Failure,18,35,1,CUST-112349,DEV-MAC-75825,5.1779
2026-06-23 14:42:27,trading-engine,/trade,us-east-1,25,126,688,10,9953.88,ERR-902,Low,Failure,8,22,1,CUST-112349,DEV-LIN-11235,8.4304
2026-06-23 14:42:27,payment-api,/withdrawal,us-east-1,179,192,52,5,5893.72,ERR-307,Low,Failure,15,28,1,CUST-109482,DEV-LIN-11235,2.9093
