timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,status,error_code,severity,error_count,is_anomaly
2026-01-01T22:28:30,payment-api,/withdrawal,India,144,53.6,44.36,4,success,,low,0,0
2026-01-01T22:29:00,portfolio-service,/trade,India,111,67.81,56.35,5,success,,low,0,0
2026-01-01T22:29:30,notification-service,/transfer,UAE,51,53.05,51.16,5,success,,low,0,0
2026-01-01T22:30:00,notification-service,/login,India,100,63.02,70.54,6,success,,low,0,0
2026-01-01T22:30:30,fraud-detection,/transfer,India,159,44.64,59.38,5,success,,low,0,0
2026-01-01T22:31:00,auth-service,/kyc,USA,84,42.28,38.21,1,success,,low,0,0
2026-01-01T22:31:30,investment-engine,/withdrawal,UAE,125,62.37,68.56,0,success,,low,0,0
2026-01-01T22:32:00,notification-service,/login,UAE,61,57.58,63.31,7,success,,low,0,0
2026-01-01T22:32:30,investment-engine,/trade,Germany,140,60.02,62.19,2,success,,low,0,0
2026-01-01T22:33:00,fraud-detection,/payment,Singapore,214,35.85,66.94,4,success,,low,0,0
2026-01-01T22:33:30,fraud-detection,/transfer,Germany,214,58.45,59.48,5,success,,low,0,0
2026-01-01T22:34:00,fraud-detection,/payment,UAE,217,72.09,60.28,5,success,,low,0,0
2026-01-01T22:34:30,portfolio-service,/portfolio,UAE,115,52.63,41.62,2,success,,low,0,0
2026-01-01T22:35:00,payment-api,/payment,India,149,56.91,43.79,3,success,,low,0,0
2026-01-01T22:35:30,investment-engine,/trade,India,130,45.28,53.42,2,success,,low,0,0
2026-01-01T22:36:00,investment-engine,/withdrawal,India,118,50.56,39.72,4,success,,low,0,0
2026-01-01T22:36:30,portfolio-service,/portfolio,UAE,159,56.57,49.41,4,success,,low,0,0
2026-01-01T22:37:00,fraud-detection,/transfer,Singapore,216,47.55,65.06,4,success,,low,0,0
2026-01-01T22:37:30,payment-api,/withdrawal,India,183,45.12,59.56,4,success,,low,0,0
2026-01-01T22:38:00,trading-engine,/payment,UAE,115,58.67,64.65,5,success,,low,0,0
2026-01-01T22:38:30,investment-engine,/trade,Germany,150,51.0,47.33,6,success,,low,0,0
2026-01-01T22:39:00,fraud-detection,/payment,USA,162,58.21,50.77,3,success,,low,0,0
2026-01-01T22:39:30,investment-engine,/trade,Singapore,117,48.75,60.33,4,success,,low,0,0
2026-01-01T22:40:00,investment-engine,/portfolio,Germany,145,34.76,61.78,6,success,,low,0,0
2026-01-01T22:40:30,fraud-detection,/kyc,UAE,230,44.8,71.93,4,success,,low,0,0
2026-01-01T22:41:00,investment-engine,/trade,India,96,45.25,79.04,4,success,,low,0,0
2026-01-01T22:41:30,auth-service,/login,Germany,45,52.54,54.22,2,success,,low,0,0
2026-01-01T22:42:00,payment-api,/withdrawal,Germany,159,60.83,59.79,5,success,,low,0,0
2026-01-01T22:42:30,notification-service,/login,India,85,62.17,72.74,2,success,,low,0,0
2026-01-01T22:43:00,trading-engine,/trade,UAE,78,57.64,54.3,7,success,,low,0,0
2026-01-01T22:43:30,payment-api,/withdrawal,UAE,134,46.92,57.89,4,success,,low,0,0
2026-01-01T22:44:00,portfolio-service,/trade,UAE,76,62.9,64.1,2,success,,low,0,0
2026-01-01T22:44:30,investment-engine,/withdrawal,UAE,134,60.33,63.56,6,success,,low,0,0
2026-01-01T22:45:00,portfolio-service,/trade,UAE,151,66.23,47.24,5,success,,low,0,0
2026-01-01T22:45:30,auth-service,/login,Singapore,91,43.5,57.19,3,success,,low,0,0
2026-01-01T22:46:00,portfolio-service,/portfolio,Singapore,111,64.02,57.29,3,success,,low,0,0
2026-01-01T22:46:30,portfolio-service,/trade,Singapore,106,61.27,70.39,5,success,,low,0,0
2026-01-01T22:47:00,auth-service,/kyc,India,41,67.94,63.15,4,success,,low,0,0
2026-01-01T22:47:30,auth-service,/kyc,USA,88,59.27,77.37,6,success,,low,0,0
2026-01-01T22:48:00,investment-engine,/trade,Singapore,156,55.07,69.86,4,success,,low,0,0
2026-01-01T22:48:30,payment-api,/withdrawal,Singapore,150,68.89,66.27,3,success,,low,0,0
2026-01-01T22:49:00,trading-engine,/payment,India,119,42.93,71.26,3,success,,low,0,0
2026-01-01T22:49:30,fraud-detection,/transfer,USA,207,38.71,55.82,5,success,,low,0,0
2026-01-01T22:50:00,notification-service,/transfer,UAE,31,51.96,67.43,5,success,,low,0,0
2026-01-01T22:50:30,notification-service,/payment,Germany,100,54.85,71.76,3,success,,low,0,0
2026-01-01T22:51:00,trading-engine,/transfer,Germany,90,51.85,60.48,3,success,,low,0,0
2026-01-01T22:51:30,auth-service,/login,India,93,46.98,44.26,5,success,,low,0,0
2026-01-01T22:52:00,fraud-detection,/transfer,UAE,187,49.9,56.01,4,success,,low,0,0
2026-01-01T22:52:30,notification-service,/payment,UAE,94,45.62,63.82,4,success,,low,0,0
2026-01-01T22:53:00,trading-engine,/trade,USA,97,57.3,72.7,1,success,,low,0,0
2026-01-01T22:53:30,payment-api,/payment,Germany,126,49.96,57.03,5,success,,low,0,0
2026-01-01T22:54:00,notification-service,/payment,Singapore,98,58.53,52.96,8,success,,low,0,0
2026-01-01T22:54:30,payment-api,/payment,USA,160,57.1,77.47,7,success,,low,0,0
2026-01-01T22:55:00,trading-engine,/payment,Singapore,92,50.75,56.31,7,success,,low,0,0
2026-01-01T22:55:30,fraud-detection,/kyc,Singapore,171,56.0,93.78,2,success,,low,0,0
2026-01-01T22:56:00,payment-api,/withdrawal,India,152,44.05,57.64,3,success,,low,0,0
2026-01-01T22:56:30,portfolio-service,/trade,Singapore,106,48.28,62.14,4,success,,low,0,0
2026-01-01T22:57:00,notification-service,/payment,USA,46,54.23,73.2,3,success,,low,0,0
2026-01-01T22:57:30,portfolio-service,/trade,Singapore,138,70.06,45.48,1,success,,low,0,0
2026-01-01T22:58:00,investment-engine,/portfolio,USA,114,59.87,58.25,8,success,,low,0,0
2026-01-01T22:58:30,notification-service,/payment,Germany,92,50.95,55.49,5,success,,low,0,0
2026-01-01T22:59:00,payment-api,/transfer,India,148,49.09,49.15,2,success,,low,0,0
2026-01-01T22:59:30,auth-service,/login,Germany,61,44.65,68.17,3,success,,low,0,0
2026-01-01T23:00:00,payment-api,/transfer,Germany,136,51.2,54.68,5,success,,low,0,0
2026-01-01T23:00:30,payment-api,/payment,India,159,57.39,66.96,3,success,,low,0,0
2026-01-01T23:01:00,notification-service,/payment,Germany,91,50.74,44.06,6,success,,low,0,0
2026-01-01T23:01:30,portfolio-service,/trade,Germany,130,49.89,72.52,0,success,,low,0,0
2026-01-01T23:02:00,auth-service,/kyc,India,96,47.35,49.64,5,success,,low,0,0
2026-01-01T23:02:30,fraud-detection,/kyc,Germany,167,51.5,68.93,4,success,,low,0,0
2026-01-01T23:03:00,trading-engine,/trade,Germany,73,59.71,51.29,6,success,,low,0,0
2026-01-01T23:03:30,auth-service,/kyc,India,93,65.4,46.68,6,success,,low,0,0
2026-01-01T23:04:00,auth-service,/login,India,66,82.01,57.77,5,success,,low,0,0
2026-01-01T23:04:30,payment-api,/payment,Singapore,134,56.0,68.35,6,success,,low,0,0
2026-01-01T23:05:00,payment-api,/payment,USA,137,63.67,40.08,6,success,,low,0,0
2026-01-01T23:05:30,investment-engine,/withdrawal,UAE,129,58.91,50.74,3,success,,low,0,0
2026-01-01T23:06:00,payment-api,/transfer,India,110,68.43,56.87,3,success,,low,0,0
2026-01-01T23:06:30,trading-engine,/payment,UAE,143,50.88,45.99,8,success,,low,0,0
2026-01-01T23:07:00,investment-engine,/portfolio,India,162,58.7,47.07,7,success,,low,0,0
2026-01-01T23:07:30,notification-service,/login,Germany,92,45.91,63.79,6,success,,low,0,0
2026-01-01T23:08:00,investment-engine,/withdrawal,Germany,165,55.86,75.25,6,success,,low,0,0
2026-01-01T23:08:30,notification-service,/payment,USA,120,41.85,62.14,7,success,,low,0,0
2026-01-01T23:09:00,auth-service,/login,India,51,67.35,53.29,4,success,,low,0,0
2026-01-01T23:09:30,trading-engine,/trade,Singapore,111,55.67,42.43,2,success,,low,0,0
2026-01-01T23:10:00,fraud-detection,/payment,USA,197,49.63,49.59,3,success,,low,0,0
2026-01-01T23:10:30,investment-engine,/withdrawal,USA,135,52.47,54.27,1,success,,low,0,0
2026-01-01T23:11:00,fraud-detection,/kyc,USA,161,74.63,71.55,3,success,,low,0,0
2026-01-01T23:11:30,notification-service,/transfer,India,43,48.67,50.62,10,success,,low,0,0
2026-01-01T23:12:00,fraud-detection,/payment,Germany,185,45.32,49.51,5,success,,low,0,0
2026-01-01T23:12:30,notification-service,/transfer,India,68,51.99,59.44,6,success,,low,0,0
2026-01-01T23:13:00,investment-engine,/withdrawal,UAE,89,55.39,56.09,6,success,,low,0,0
2026-01-01T23:13:30,investment-engine,/withdrawal,USA,126,53.44,49.6,2,success,,low,0,0
2026-01-01T23:14:00,portfolio-service,/portfolio,Singapore,122,46.99,69.86,7,success,,low,0,0
2026-01-01T23:14:30,fraud-detection,/transfer,Germany,259,55.08,50.44,4,success,,low,0,0
2026-01-01T23:15:00,investment-engine,/trade,UAE,124,71.13,57.36,3,success,,low,0,0
2026-01-01T23:15:30,portfolio-service,/trade,India,120,46.46,59.32,5,success,,low,0,0
2026-01-01T23:16:00,notification-service,/login,India,54,56.13,76.69,6,success,,low,0,0
2026-01-01T23:16:30,auth-service,/kyc,UAE,76,59.78,86.88,6,success,,low,0,0
2026-01-01T23:17:00,notification-service,/login,Germany,81,48.33,73.41,5,success,,low,0,0
2026-01-01T23:17:30,portfolio-service,/trade,USA,87,44.45,62.83,4,success,,low,0,0
2026-01-01T23:18:00,trading-engine,/transfer,Singapore,83,42.51,49.56,7,success,,low,0,0
2026-01-01T23:18:30,fraud-detection,/transfer,Singapore,197,71.62,44.35,3,success,,low,0,0
2026-01-01T23:19:00,investment-engine,/portfolio,Germany,113,55.88,65.69,2,success,,low,0,0
2026-01-01T23:19:30,notification-service,/transfer,USA,59,57.31,67.38,6,success,,low,0,0
2026-01-01T23:20:00,trading-engine,/payment,Singapore,153,48.8,56.29,2,success,,low,0,0
2026-01-01T23:20:30,trading-engine,/transfer,Singapore,84,56.32,55.27,6,success,,low,0,0
2026-01-01T23:21:00,portfolio-service,/trade,USA,103,73.56,54.07,0,success,,low,0,0
2026-01-01T23:21:30,portfolio-service,/trade,UAE,108,62.33,55.46,4,success,,low,0,0
2026-01-01T23:22:00,fraud-detection,/kyc,UAE,174,57.52,59.64,4,success,,low,0,0
2026-01-01T23:22:30,payment-api,/withdrawal,USA,145,53.81,73.54,3,success,,low,0,0
2026-01-01T23:23:00,trading-engine,/transfer,Singapore,110,59.13,68.76,4,success,,low,0,0
2026-01-01T23:23:30,portfolio-service,/portfolio,Germany,111,56.96,50.75,6,success,,low,0,0
2026-01-01T23:24:00,portfolio-service,/portfolio,India,129,48.01,60.71,5,success,,low,0,0
2026-01-01T23:24:30,portfolio-service,/trade,Singapore,135,54.5,47.82,3,success,,low,0,0
2026-01-01T23:25:00,notification-service,/transfer,India,68,46.07,50.56,3,success,,low,0,0
2026-01-01T23:25:30,notification-service,/payment,USA,71,34.13,58.65,4,success,,low,0,0
2026-01-01T23:26:00,investment-engine,/portfolio,India,130,44.61,41.61,4,success,,low,0,0
2026-01-01T23:26:30,fraud-detection,/transfer,UAE,192,41.53,62.84,2,success,,low,0,0
2026-01-01T23:27:00,notification-service,/payment,UAE,91,50.12,50.35,4,success,,low,0,0
2026-01-01T23:27:30,portfolio-service,/trade,USA,127,62.23,58.6,2,success,,low,0,0
2026-01-01T23:28:00,fraud-detection,/transfer,Germany,181,48.45,70.44,3,success,,low,0,0
2026-01-01T23:28:30,trading-engine,/trade,UAE,74,47.2,53.34,1,success,,low,0,0
2026-01-01T23:29:00,payment-api,/transfer,Germany,173,64.55,55.99,6,success,,low,0,0
2026-01-01T23:29:30,portfolio-service,/portfolio,Germany,139,46.16,35.31,4,success,,low,0,0
2026-01-01T23:30:00,portfolio-service,/portfolio,UAE,99,42.17,48.23,5,success,,low,0,0
2026-01-01T23:30:30,trading-engine,/transfer,Germany,79,45.52,41.03,3,success,,low,0,0
2026-01-01T23:31:00,fraud-detection,/payment,India,186,47.31,56.37,5,success,,low,0,0
2026-01-01T23:31:30,payment-api,/withdrawal,India,176,49.8,66.09,6,success,,low,0,0
2026-01-01T23:32:00,notification-service,/transfer,Germany,86,51.21,64.35,7,success,,low,0,0
2026-01-01T23:32:30,portfolio-service,/trade,UAE,97,56.09,52.86,5,success,,low,0,0
2026-01-01T23:33:00,trading-engine,/trade,Singapore,93,46.68,62.25,6,success,,low,0,0
2026-01-01T23:33:30,portfolio-service,/portfolio,UAE,131,50.11,65.7,6,success,,low,0,0
2026-01-01T23:34:00,auth-service,/login,India,103,53.02,46.3,4,success,,low,0,0
2026-01-01T23:34:30,trading-engine,/payment,India,68,68.74,74.33,7,success,,low,0,0
2026-01-01T23:35:00,portfolio-service,/portfolio,UAE,130,59.03,76.59,6,success,,low,0,0
2026-01-01T23:35:30,trading-engine,/payment,UAE,153,49.78,72.02,6,success,,low,0,0
2026-01-01T23:36:00,payment-api,/withdrawal,Singapore,178,59.6,60.63,2,success,,low,0,0
2026-01-01T23:36:30,notification-service,/login,India,52,52.29,52.77,2,success,,low,0,0
2026-01-01T23:37:00,fraud-detection,/payment,UAE,222,42.07,54.27,5,success,,low,0,0
2026-01-01T23:37:30,investment-engine,/trade,USA,96,61.3,55.67,6,success,,low,0,0
2026-01-01T23:38:00,investment-engine,/trade,Germany,141,47.01,75.29,6,success,,low,0,0
2026-01-01T23:38:30,auth-service,/kyc,Singapore,87,56.88,67.97,6,success,,low,0,0
2026-01-01T23:39:00,notification-service,/login,Germany,41,59.62,62.72,3,success,,low,0,0
2026-01-01T23:39:30,fraud-detection,/payment,Germany,241,43.16,67.17,8,success,,low,0,0
2026-01-01T23:40:00,fraud-detection,/transfer,India,195,55.37,71.22,4,success,,low,0,0
2026-01-01T23:40:30,investment-engine,/trade,India,140,57.71,50.92,2,success,,low,0,0
2026-01-01T23:41:00,fraud-detection,/kyc,Germany,181,45.35,71.64,7,success,,low,0,0
2026-01-01T23:41:30,fraud-detection,/kyc,UAE,215,44.76,62.43,6,success,,low,0,0
2026-01-01T23:42:00,fraud-detection,/kyc,USA,189,55.96,62.8,2,success,,low,0,0
2026-01-01T23:42:30,investment-engine,/withdrawal,USA,115,59.32,41.99,9,success,,low,0,0
2026-01-01T23:43:00,auth-service,/login,Singapore,71,63.29,66.47,6,success,,low,0,0
2026-01-01T23:43:30,portfolio-service,/portfolio,India,134,55.44,57.09,1,success,,low,0,0
2026-01-01T23:44:00,investment-engine,/withdrawal,USA,81,55.61,74.25,4,success,,low,0,0
2026-01-01T23:44:30,payment-api,/withdrawal,USA,152,60.0,56.94,6,success,,low,0,0
2026-01-01T23:45:00,portfolio-service,/trade,Germany,160,57.0,52.94,2,success,,low,0,0
2026-01-01T23:45:30,fraud-detection,/payment,Germany,200,60.27,66.07,6,success,,low,0,0
2026-01-01T23:46:00,investment-engine,/trade,Germany,98,46.57,74.39,6,success,,low,0,0
2026-01-01T23:46:30,fraud-detection,/transfer,Germany,196,49.95,56.67,4,success,,low,0,0
2026-01-01T23:47:00,auth-service,/kyc,Germany,52,50.83,64.41,8,success,,low,0,0
2026-01-01T23:47:30,trading-engine,/payment,UAE,88,52.37,81.59,4,success,,low,0,0
2026-01-01T23:48:00,notification-service,/payment,USA,86,72.96,66.3,4,success,,low,0,0
2026-01-01T23:48:30,trading-engine,/payment,UAE,86,55.28,52.14,6,success,,low,0,0
2026-01-01T23:49:00,notification-service,/login,USA,73,56.33,57.13,8,success,,low,0,0
2026-01-01T23:49:30,payment-api,/transfer,USA,129,64.1,58.95,1,success,,low,0,0
2026-01-01T23:50:00,investment-engine,/portfolio,Singapore,125,49.4,58.06,5,success,,low,0,0
2026-01-01T23:50:30,auth-service,/login,Germany,79,51.58,55.85,4,success,,low,0,0
2026-01-01T23:51:00,fraud-detection,/kyc,UAE,199,52.75,56.6,4,success,,low,0,0
2026-01-01T23:51:30,auth-service,/login,USA,123,49.2,63.01,0,success,,low,0,0
2026-01-01T23:52:00,trading-engine,/payment,Germany,120,50.07,73.73,4,success,,low,0,0
2026-01-01T23:52:30,investment-engine,/portfolio,USA,105,53.22,68.02,4,success,,low,0,0
2026-01-01T23:53:00,portfolio-service,/trade,USA,117,64.34,53.64,3,success,,low,0,0
2026-01-01T23:53:30,payment-api,/transfer,UAE,144,52.81,62.1,2,success,,low,0,0
2026-01-01T23:54:00,trading-engine,/trade,India,79,43.3,59.09,4,success,,low,0,0
2026-01-01T23:54:30,auth-service,/login,Singapore,21,43.48,72.34,2,success,,low,0,0
2026-01-01T23:55:00,payment-api,/payment,USA,113,58.32,53.32,3,success,,low,0,0
2026-01-01T23:55:30,fraud-detection,/payment,UAE,235,42.73,60.09,4,success,,low,0,0
2026-01-01T23:56:00,fraud-detection,/kyc,Germany,171,62.22,77.08,2,success,,low,0,0
2026-01-01T23:56:30,portfolio-service,/portfolio,Singapore,121,68.2,70.72,2,success,,low,0,0
2026-01-01T23:57:00,investment-engine,/withdrawal,Germany,149,71.13,60.56,1,success,,low,0,0
2026-01-01T23:57:30,trading-engine,/payment,Singapore,135,50.99,60.2,1,success,,low,0,0
2026-01-01T23:58:00,payment-api,/payment,USA,153,76.24,63.56,5,success,,low,0,0
2026-01-01T23:58:30,fraud-detection,/kyc,Singapore,195,44.14,62.02,5,success,,low,0,0
2026-01-01T23:59:00,fraud-detection,/kyc,Germany,199,51.86,47.08,4,success,,low,0,0
2026-01-01T23:59:30,investment-engine,/portfolio,India,151,64.23,67.05,6,success,,low,0,0
2026-01-02T00:00:00,trading-engine,/trade,India,121,48.28,41.22,3,success,,low,0,0
2026-01-02T00:00:30,trading-engine,/trade,India,107,58.32,62.43,4,success,,low,0,0
2026-01-02T00:01:00,notification-service,/payment,USA,104,51.38,58.73,6,success,,low,0,0
2026-01-02T00:01:30,notification-service,/payment,UAE,51,57.2,43.45,5,success,,low,0,0
2026-01-02T00:02:00,fraud-detection,/kyc,Germany,232,53.68,57.69,4,success,,low,0,0
2026-01-02T00:02:30,notification-service,/login,Germany,81,53.23,67.76,4,success,,low,0,0
2026-01-02T00:03:00,fraud-detection,/transfer,Singapore,198,50.9,59.55,3,success,,low,0,0
2026-01-02T00:03:30,payment-api,/withdrawal,India,139,49.89,54.15,5,success,,low,0,0
2026-01-02T00:04:00,portfolio-service,/trade,USA,162,30.75,67.22,2,success,,low,0,0
2026-01-02T00:04:30,notification-service,/transfer,UAE,116,57.29,61.92,8,success,,low,0,0
2026-01-02T00:05:00,notification-service,/login,USA,69,55.06,61.24,3,success,,low,0,0
2026-01-02T00:05:30,notification-service,/transfer,Germany,71,50.06,66.93,4,success,,low,0,0
2026-01-02T00:06:00,investment-engine,/portfolio,UAE,135,53.39,60.8,8,success,,low,0,0
2026-01-02T00:06:30,notification-service,/login,Singapore,70,70.66,58.63,6,success,,low,0,0
2026-01-02T00:07:00,trading-engine,/trade,Germany,73,67.78,56.48,8,success,,low,0,0
2026-01-02T00:07:30,fraud-detection,/payment,Germany,198,42.58,46.4,7,success,,low,0,0
2026-01-02T00:08:00,fraud-detection,/payment,USA,165,56.21,51.41,6,success,,low,0,0
2026-01-02T00:08:30,investment-engine,/trade,USA,146,49.6,55.56,2,success,,low,0,0
2026-01-02T00:09:00,notification-service,/payment,USA,54,60.54,52.93,4,success,,low,0,0
2026-01-02T00:09:30,notification-service,/login,UAE,19,61.01,47.66,6,success,,low,0,0
2026-01-02T00:10:00,notification-service,/transfer,India,96,48.6,83.55,3,success,,low,0,0
2026-01-02T00:10:30,fraud-detection,/payment,UAE,204,49.91,66.8,6,success,,low,0,0
2026-01-02T00:11:00,trading-engine,/payment,USA,92,50.67,61.07,4,success,,low,0,0
2026-01-02T00:11:30,notification-service,/login,Germany,49,57.33,63.61,3,success,,low,0,0
2026-01-02T00:12:00,portfolio-service,/portfolio,India,137,60.51,63.95,4,success,,low,0,0
2026-01-02T00:12:30,trading-engine,/transfer,Germany,85,51.48,62.76,3,success,,low,0,0
2026-01-02T00:13:00,investment-engine,/portfolio,UAE,148,57.41,52.18,4,success,,low,0,0
2026-01-02T00:13:30,auth-service,/kyc,USA,82,65.57,50.84,2,success,,low,0,0
2026-01-02T00:14:00,portfolio-service,/portfolio,USA,129,58.46,43.08,1,success,,low,0,0
2026-01-02T00:14:30,investment-engine,/trade,USA,133,64.32,75.65,3,success,,low,0,0
2026-01-02T00:15:00,payment-api,/payment,Singapore,136,61.12,54.11,6,success,,low,0,0
2026-01-02T00:15:30,payment-api,/withdrawal,India,168,52.57,45.74,4,success,,low,0,0
2026-01-02T00:16:00,portfolio-service,/portfolio,Singapore,135,49.88,55.06,7,success,,low,0,0
2026-01-02T00:16:30,investment-engine,/trade,USA,127,68.74,74.85,0,success,,low,0,0
2026-01-02T00:17:00,payment-api,/payment,UAE,152,59.04,63.31,5,success,,low,0,0
2026-01-02T00:17:30,fraud-detection,/kyc,Singapore,197,53.43,47.23,4,success,,low,0,0
2026-01-02T00:18:00,auth-service,/login,UAE,81,59.88,61.21,7,success,,low,0,0
2026-01-02T00:18:30,fraud-detection,/kyc,UAE,191,52.14,58.58,4,success,,low,0,0
2026-01-02T00:19:00,investment-engine,/trade,Singapore,132,47.66,48.71,6,success,,low,0,0
2026-01-02T00:19:30,portfolio-service,/portfolio,Singapore,117,64.48,76.06,5,success,,low,0,0
2026-01-02T00:20:00,trading-engine,/trade,UAE,70,58.29,69.21,3,success,,low,0,0
2026-01-02T00:20:30,payment-api,/withdrawal,Germany,138,55.8,51.99,2,success,,low,0,0
2026-01-02T00:21:00,investment-engine,/trade,UAE,129,57.89,49.91,8,success,,low,0,0
2026-01-02T00:21:30,portfolio-service,/portfolio,Singapore,117,63.32,61.57,3,success,,low,0,0
2026-01-02T00:22:00,notification-service,/payment,Germany,45,42.83,73.62,2,success,,low,0,0
2026-01-02T00:22:30,auth-service,/kyc,Germany,66,49.15,53.8,5,success,,low,0,0
2026-01-02T00:23:00,payment-api,/withdrawal,USA,145,48.41,69.87,6,success,,low,0,0
2026-01-02T00:23:30,notification-service,/payment,Singapore,91,66.85,65.31,7,success,,low,0,0
2026-01-02T00:24:00,auth-service,/login,USA,77,56.54,66.62,4,success,,low,0,0
2026-01-02T00:24:30,investment-engine,/trade,India,99,55.47,56.96,3,success,,low,0,0
2026-01-02T00:25:00,fraud-detection,/transfer,India,197,54.96,57.74,7,success,,low,0,0
2026-01-02T00:25:30,payment-api,/transfer,UAE,176,47.39,45.4,6,success,,low,0,0
2026-01-02T00:26:00,trading-engine,/payment,India,93,47.34,49.17,5,success,,low,0,0
2026-01-02T00:26:30,payment-api,/payment,Singapore,155,38.86,62.07,4,success,,low,0,0
2026-01-02T00:27:00,fraud-detection,/kyc,UAE,212,35.68,56.84,5,success,,low,0,0
2026-01-02T00:27:30,portfolio-service,/trade,Germany,104,65.35,39.55,9,success,,low,0,0
2026-01-02T00:28:00,auth-service,/login,UAE,99,45.9,57.68,3,success,,low,0,0
2026-01-02T00:28:30,trading-engine,/payment,India,111,54.81,38.81,3,success,,low,0,0
2026-01-02T00:29:00,auth-service,/login,India,97,49.63,71.61,2,success,,low,0,0
2026-01-02T00:29:30,portfolio-service,/trade,Germany,88,59.16,45.85,7,success,,low,0,0
2026-01-02T00:30:00,fraud-detection,/transfer,USA,220,54.2,48.16,7,success,,low,0,0
2026-01-02T00:30:30,auth-service,/login,USA,102,46.64,45.9,3,success,,low,0,0
2026-01-02T00:31:00,payment-api,/withdrawal,Germany,129,45.56,62.21,2,success,,low,0,0
2026-01-02T00:31:30,portfolio-service,/trade,Singapore,124,50.59,60.2,2,success,,low,0,0
2026-01-02T00:32:00,payment-api,/withdrawal,Singapore,137,56.95,54.05,4,success,,low,0,0
2026-01-02T00:32:30,portfolio-service,/portfolio,UAE,125,35.16,60.4,6,success,,low,0,0
2026-01-02T00:33:00,investment-engine,/portfolio,India,136,43.35,69.44,3,success,,low,0,0
2026-01-02T00:33:30,notification-service,/transfer,UAE,99,44.92,48.47,3,success,,low,0,0
2026-01-02T00:34:00,auth-service,/login,Singapore,107,63.52,52.39,5,success,,low,0,0
2026-01-02T00:34:30,auth-service,/login,Germany,77,61.98,70.29,5,success,,low,0,0
2026-01-02T00:35:00,trading-engine,/transfer,India,99,37.12,54.84,4,success,,low,0,0
2026-01-02T00:35:30,investment-engine,/portfolio,USA,119,53.23,54.22,6,success,,low,0,0
2026-01-02T00:36:00,auth-service,/kyc,Singapore,108,59.04,55.21,2,success,,low,0,0
2026-01-02T00:36:30,notification-service,/payment,Singapore,60,49.39,53.63,4,success,,low,0,0
2026-01-02T00:37:00,trading-engine,/transfer,USA,78,49.22,53.0,6,success,,low,0,0
2026-01-02T00:37:30,investment-engine,/withdrawal,USA,128,60.11,47.55,3,success,,low,0,0
2026-01-02T00:38:00,portfolio-service,/trade,USA,109,56.76,56.01,4,success,,low,0,0
2026-01-02T00:38:30,investment-engine,/withdrawal,UAE,139,63.34,69.81,5,success,,low,0,0
2026-01-02T00:39:00,trading-engine,/transfer,UAE,97,47.43,53.51,3,success,,low,0,0
2026-01-02T00:39:30,fraud-detection,/kyc,USA,207,59.49,52.03,6,success,,low,0,0
2026-01-02T00:40:00,trading-engine,/trade,Germany,122,60.21,60.9,5,success,,low,0,0
2026-01-02T00:40:30,fraud-detection,/kyc,UAE,205,71.66,71.23,8,success,,low,0,0
2026-01-02T00:41:00,fraud-detection,/transfer,Singapore,207,49.67,54.4,7,success,,low,0,0
2026-01-02T00:41:30,fraud-detection,/payment,UAE,213,60.1,53.63,4,success,,low,0,0
2026-01-02T00:42:00,fraud-detection,/payment,Germany,199,50.82,57.0,1,success,,low,0,0
2026-01-02T00:42:30,investment-engine,/withdrawal,USA,142,53.62,56.78,5,success,,low,0,0
2026-01-02T00:43:00,auth-service,/kyc,India,106,36.64,58.84,1,success,,low,0,0
2026-01-02T00:43:30,portfolio-service,/portfolio,UAE,110,56.05,61.16,5,success,,low,0,0
2026-01-02T00:44:00,trading-engine,/trade,Singapore,73,47.26,54.13,3,success,,low,0,0
2026-01-02T00:44:30,payment-api,/withdrawal,Germany,136,42.22,45.24,6,success,,low,0,0
2026-01-02T00:45:00,trading-engine,/payment,UAE,96,40.63,57.62,2,success,,low,0,0
2026-01-02T00:45:30,auth-service,/login,USA,67,53.97,55.16,7,success,,low,0,0
2026-01-02T00:46:00,notification-service,/login,India,85,56.18,43.94,6,success,,low,0,0
2026-01-02T00:46:30,notification-service,/login,USA,117,54.52,60.04,6,success,,low,0,0
2026-01-02T00:47:00,portfolio-service,/portfolio,UAE,107,71.28,54.11,5,success,,low,0,0
2026-01-02T00:47:30,portfolio-service,/portfolio,Germany,99,49.49,57.67,6,success,,low,0,0
2026-01-02T00:48:00,investment-engine,/trade,UAE,145,45.34,70.5,6,success,,low,0,0
2026-01-02T00:48:30,trading-engine,/trade,USA,134,50.16,68.5,5,success,,low,0,0
2026-01-02T00:49:00,trading-engine,/transfer,Germany,98,62.85,86.96,5,success,,low,0,0
2026-01-02T00:49:30,notification-service,/transfer,Singapore,67,58.09,64.29,5,success,,low,0,0
2026-01-02T00:50:00,notification-service,/login,Germany,53,51.34,37.45,5,success,,low,0,0
2026-01-02T00:50:30,payment-api,/transfer,USA,110,56.75,60.3,4,success,,low,0,0
2026-01-02T00:51:00,notification-service,/login,USA,64,49.08,62.79,8,success,,low,0,0
2026-01-02T00:51:30,auth-service,/login,Singapore,88,64.88,50.39,3,success,,low,0,0
2026-01-02T00:52:00,portfolio-service,/portfolio,Germany,138,45.58,57.87,10,success,,low,0,0
2026-01-02T00:52:30,portfolio-service,/trade,Singapore,116,39.54,63.82,3,success,,low,0,0
